OrderID,PurchaseDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,Net_Revenue,COGS,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTime_Flag,OrderStatus,Return_Flag,Refund_Amount
ORD0000000411,2024-04-04,CUS002710,PRO00976,SEL00074,CH04,2,83.34,9.9,73.44,41.61,9.73,1.21,3.99,66.49,Card,Seller-Fulfilled,Standard,1.8,1,Completed,0,0.0
ORD0000000415,2024-10-03,CUS005149,PRO00571,SEL00019,CH02,2,51.84,9.13,"42,71",26.79,2.68,0.67,0.0,39.36,BNPL,Seller-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000000418,2024-05-22,CUS001009,PRO00941,SEL00332,CH02,2,50.58,0.72,49.86,30.29,3.75,0.75,2.99,48.35,Card,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000000423,2024-08-27,CUS004238,PRO00828,SEL00281,CH03,1,4.98,0.9,4.08,2.59,0.47,0.05,2.99,6.55,Card,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000000426,2024-08-14,CUS000376,PRO00165,SEL00030,CH02,2,44.28,8.06,36.22,20.52,2.82,0.33,2.99,36.06,Card,Platform-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000000427,2024-07-27,CUS001654,PRO00161,SEL00194,CH03,1,39.79,1.87,37.92,26.09,6.57,0.62,2.99,33.72,Bank Transfer,Platform-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000000431,2024-10-28,CUS001452,PRO00371,SEL00101,CH01,1,30.66,6.15,24.51,19.1,3.35,0.2,0.0,20.96,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000000432,2024-07-21,CUS001954,PRO00046,SEL00055,CH04,3,642.03,86.91,555.12,324.47,53.46,5.6,2.99,499.05,Card,Seller-Fulfilled,Express,2.4,1,Completed,0,"0,00"
ORD0000000435,2024-06-20,CUS001202,PRO00593,SEL00284,CH05,1,18.4,1.02,17.38,13.61,2.42,0.11,0.0,14.85,Card,Platform-Fulfilled,Standard,5.7,1,Returned,1,11.12
ORD0000000436,2024-09-25,CUS003943,PRO00229,SEL00062,CH01,1,27.12,0.65,26.47,16.66,2.25,0.39,2.99,26.82,PayPal,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000000440,2024-08-13,CUS005452,PRO00169,SEL00188,CH04,1,26.24,4.76,21.48,16.03,2.23,0.19,0.0,19.06,PayPal,Platform-Fulfilled,Standard,7.3,0,Completed,0,0.0
ORD0000000446,2024-01-21,CUS000636,PRO00905,SEL00399,CH02,1,8.11,1.2,6.91,4.4,1.17,0.07,0.0,5.67,Card,Platform-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000000454,2024-11-19,CUS001036,PRO00832,SEL00336,CH06,1,95.77,6.84,88.93,47.34,14.61,0.94,0.0,73.38,Card,Platform-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000000457,2024-11-25,CUS001373,PRO00929,SEL00262,CH01,3,74.13,13.6,60.53,"38,70",8.72,1.04,3.99,54.76,Cash on Delivery,Platform-Fulfilled,Pickup Point,3.2,1,Completed,0,0.0
ORD0000000458,2024-03-15,CUS001476,PRO00218,SEL00336,CH05,1,69.51,1.22,68.29,38.33,11.22,0.9,0.0,56.17,Card,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000000466,2024-05-09,CUS004975,PRO00269,SEL00208,CH05,1,36.18,5.14,31.04,23.48,2.96,0.49,2.99,30.58,PayPal,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000000469,2024-02-24,CUS005413,PRO00820,SEL00377,CH01,3,29.88,5.31,24.57,15.96,4.02,0.39,3.99,24.15,Card,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000000472,2024-02-07,CUS001307,PRO00666,SEL00368,CH03,3,38.88,1.67,37.21,22.53,3.24,0.34,3.99,37.62,Card,Platform-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000000474,2024-04-24,CUS004396,PRO00597,SEL00117,CH01,3,792.99,115.16,677.83,416.71,11.79,11.95,2.99,657.08,PayPal,Seller-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000000485,2024-12-16,CUS003278,PRO00471,SEL00008,CH05,1,18.68,0.33,18.35,"10,26",1.54,0.2,0.0,16.61,Card,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000000489,2024-06-25,CUS006379,PRO00369,SEL00258,CH01,2,83.14,4.51,78.63,54.54,7.89,0.94,0.0,69.8,Card,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000000492,2024-01-15,CUS003529,PRO00272,SEL00217,CH05,2,34.86,5.46,29.4,"18,31",4.32,0.41,5.99,30.66,PayPal,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000000493,2024-11-17,CUS000724,PRO00976,SEL00401,CH03,1,41.21,11.92,29.29,16.69,1.91,0.43,5.99,32.94,PayPal,Seller-Fulfilled,Standard,5.1,1,Cancelled,0,0.0
ORD0000000494,2024-02-27,CUS006539,PRO00300,SEL00108,CH02,1,14.14,1.38,12.76,7.96,0.78,0.21,5.99,17.76,Card,Platform-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000000497,2024-09-27,CUS003560,PRO00880,SEL00057,CH03,1,19.92,1.83,"18,09",12.11,2.39,0.3,0.0,15.4,Card,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000000502,2024-12-09,CUS003214,PRO00074,SEL00129,CH05,2,29.04,6.16,22.88,15.76,0.06,0.39,2.99,25.42,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000000505,2024-05-21,CUS006161,PRO00499,SEL00087,CH03,1,14.91,0.87,14.04,"9,26",0.13,0.13,5.99,19.77,Card,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000000509,2024-05-04,CUS003161,PRO00373,SEL00243,CH04,2,49.28,2.74,46.54,37.71,0.53,0.3,0.0,45.71,BNPL,Platform-Fulfilled,Standard,4.5,1,Returned,1,44.85
ORD0000000515,2024-04-26,CUS005717,PRO00042,SEL00089,CH04,2,211.38,20.59,190.79,153.06,21.77,1.99,0.0,167.03,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000000519,2024-12-07,CUS003035,PRO00857,SEL00323,CH05,1,6.01,0.77,5.24,2.97,0.94,0.05,0.0,4.25,Card,Seller-Fulfilled,Standard,5.7,1,Completed,0,"0,00"
ORD0000000520,2024-05-31,CUS005841,PRO00724,SEL00190,CH04,4,50.16,0.79,49.37,27.7,5.8,0.72,2.99,45.84,Bank Transfer,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000000525,2024-05-18,CUS006544,PRO00206,SEL00173,CH04,1,10.86,2.36,8.5,5.48,1.39,0.14,0.0,6.97,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000000526,2024-03-10,CUS002827,PRO00150,SEL00219,CH01,1,70.39,6.66,63.73,38.29,7.07,0.88,0.0,55.78,Bank Transfer,Seller-Fulfilled,Standard,3.9,1,Returned,1,48.31
ORD0000000530,2024-02-10,CUS000049,PRO00435,SEL00368,CH04,3,351.96,76.43,275.53,193.95,23.97,3.39,0.0,248.17,Cash on Delivery,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000000536,2024-12-30,CUS000494,PRO00646,SEL00110,CH04,2,40.24,7.44,32.8,20.69,2.87,0.51,5.99,35.41,Card,Seller-Fulfilled,Standard,6.0,1,Returned,1,22.22
ORD0000000538,2024-04-06,CUS003897,PRO00381,SEL00402,CH03,1,41.68,3.97,37.71,25.85,2.86,0.64,3.99,38.2,Card,Seller-Fulfilled,Standard,2.7,1,Returned,1,15.28
ORD0000000540,2024-12-22,CUS001182,PRO00936,SEL00119,CH03,1,9.23,0.3,8.93,6.42,0.97,0.07,2.99,10.88,PayPal,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000000542,2024-02-22,CUS000661,PRO00060,SEL00093,CH01,3,491.82,71.64,420.18,237.81,3.95,4.6,5.99,417.62,Card,Seller-Fulfilled,Pickup Point,2.4,1,Completed,0,0.0
ORD0000000543,2024-03-23,CUS006350,PRO00392,SEL00122,CH04,1,37.63,4.6,33.03,20.76,5.66,0.55,5.99,32.81,BNPL,Seller-Fulfilled,Standard,4.7,1,Returned,1,15.61
ORD0000000546,2024-08-08,CUS003767,PRO00695,SEL00172,CH06,1,15.69,1.12,14.57,10.61,2.4,0.2,0.0,11.97,Card,Seller-Fulfilled,Express,4.0,0,Completed,0,0.0
ORD0000000547,2024-09-12,CUS006861,PRO00739,SEL00349,CH04,2,50.18,8.82,41.36,27.6,5.67,0.7,3.99,38.98,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000000548,2024-05-16,CUS002545,PRO00665,SEL00112,CH04,2,157.08,30.77,126.31,90.8,1.26,1.45,0.0,123.6,Card,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000000553,2024-05-17,CUS003145,PRO00358,SEL00088,CH01,1,6.93,0.01,6.92,4.62,1.04,0.04,0.0,5.84,Card,Seller-Fulfilled,Express,3.5,0,Completed,0,"0,00"
ORD0000000554,2024-08-11,CUS001417,PRO00261,SEL00373,CH02,2,17.12,2.37,14.75,9.58,2.35,0.13,2.99,15.26,Bank Transfer,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000000560,2024-07-16,CUS000153,PRO00399,SEL00122,CH01,1,40.07,5.95,34.12,22.75,5.85,0.24,3.99,32.02,Card,Platform-Fulfilled,Pickup Point,3.2,1,Completed,0,0.0
ORD0000000564,2024-09-27,CUS001566,PRO00489,SEL00175,CH04,2,60.2,9.23,50.97,38.26,8.04,0.56,0.0,42.37,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000000565,2024-05-05,CUS002463,PRO00107,SEL00253,CH03,1,32.87,0.39,32.48,18.96,5.8,0.58,5.99,32.09,PayPal,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000000572,2024-12-18,CUS001394,PRO00308,SEL00102,CH04,1,28.81,7.33,21.48,14.2,3.49,0.32,0.0,17.67,Card,Platform-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000000573,2024-05-22,CUS006304,PRO00333,SEL00394,CH03,2,70.64,9.37,61.27,37.03,5.74,0.47,5.99,61.05,Card,Seller-Fulfilled,Standard,4.8,1,Returned,1,55.89
ORD0000000574,2024-06-13,CUS005665,PRO00121,SEL00159,CH04,1,12.81,1.22,11.59,6.71,1.38,0.1,3.99,14.1,Card,Platform-Fulfilled,Standard,5.9,1,Returned,1,5.82
ORD0000000579,2024-05-19,CUS003108,PRO00152,SEL00109,CH04,4,164.84,11.28,153.56,111.97,22.54,2.14,5.99,134.87,Card,Seller-Fulfilled,Express,3.8,0,Completed,0,0.0
ORD0000000581,2024-09-05,CUS004421,PRO00514,SEL00306,CH03,1,31.78,3.67,28.11,16.7,2.29,0.24,3.99,29.57,Card,Seller-Fulfilled,Pickup Point,3.5,1,Completed,0,0.0
ORD0000000599,2024-12-17,CUS003088,PRO00340,SEL00245,CH05,1,9.89,2.92,6.97,4.15,0.08,0.12,2.99,9.76,BNPL,Seller-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000000605,2024-06-03,CUS006002,PRO00396,SEL00420,CH03,2,233.54,4.61,228.93,162.12,14.35,2.15,0.0,212.43,PayPal,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000000607,2024-07-18,CUS002479,PRO00751,SEL00236,CH02,2,276.14,48.13,228.01,153.98,25.13,2.13,2.99,203.74,Card,Platform-Fulfilled,Standard,7.1,0,Completed,0,0.0
ORD0000000608,2024-09-18,CUS001330,PRO00740,SEL00195,CH01,3,114.12,15.4,98.72,59.44,0.99,1.46,2.99,99.26,Card,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000000616,2024-07-15,CUS002843,PRO00665,SEL00167,CH03,1,71.92,9.79,62.13,47.01,3.99,0.58,5.99,63.55,Card,Platform-Fulfilled,Standard,4.5,1,Returned,0,0.0
ORD0000000620,2024-03-21,CUS002027,PRO00920,SEL00322,CH06,1,42.48,7.15,35.33,24.91,0.26,0.59,0.0,34.48,Card,Platform-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000000621,2024-08-30,CUS005825,PRO00464,SEL00334,CH02,3,332.04,29.77,302.27,193.02,46.22,5.3,2.99,253.74,Card,Platform-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000000623,2024-06-15,CUS006876,PRO00650,SEL00416,CH06,1,58.86,4.53,54.33,36.75,8.51,0.64,0.0,45.18,Card,Seller-Fulfilled,Standard,4.5,1,Returned,0,0.0
ORD0000000627,2024-10-25,CUS001799,PRO00091,SEL00261,CH01,2,310.52,8.61,301.91,177.87,3.11,4.13,5.99,300.66,Card,Platform-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000000631,2024-07-07,CUS006584,PRO00023,SEL00088,CH03,1,40.46,7.87,32.59,23.21,4.91,0.39,5.99,33.28,Card,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000000632,2024-10-06,CUS002283,PRO00914,SEL00076,CH02,2,165.0,29.39,135.61,104.76,24.07,0.93,5.99,116.6,BNPL,Seller-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000000636,2024-08-09,CUS005958,PRO00684,SEL00216,CH03,4,628.2,67.8,560.4,418.89,"62,93",9.52,3.99,491.94,Bank Transfer,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000000637,2024-09-03,CUS004632,PRO00168,SEL00411,CH03,1,46.3,5.49,40.81,24.47,5.89,0.47,0.0,34.45,Card,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000000638,2024-02-07,CUS004334,PRO00129,SEL00072,CH04,3,54.78,1.23,53.55,39.48,0.93,0.93,0.0,51.69,Card,Platform-Fulfilled,Standard,3.4,1,Completed,0,0.0
ORD0000000640,2024-11-04,CUS006521,PRO00369,SEL00372,CH04,2,70.1,14.15,55.95,"38,00",8.28,0.44,2.99,50.22,Card,Seller-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000000642,2024-06-03,CUS000787,PRO00854,SEL00027,CH03,2,9.8,0.67,9.13,6.25,0.58,0.08,0.0,8.47,Bank Transfer,Seller-Fulfilled,Pickup Point,3.8,1,Completed,0,0.0
ORD0000000650,2024-11-08,CUS006692,PRO00447,SEL00380,CH02,2,10.32,1.2,9.12,6.39,1.25,0.09,0.0,7.78,Card,Seller-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000000652,2024-05-25,CUS006003,PRO00364,SEL00377,CH04,4,95.36,8.34,87.02,62.31,14.24,1.56,3.99,75.21,Cash on Delivery,Seller-Fulfilled,Pickup Point,3.9,1,Completed,0,0.0
ORD0000000655,2024-11-05,CUS001365,PRO00838,SEL00079,CH02,4,119.6,7.82,111.78,80.4,16.58,1.48,5.99,99.71,Card,Platform-Fulfilled,Pickup Point,2.9,1,Completed,0,0.0
ORD0000000657,2024-08-31,CUS001051,PRO00104,SEL00019,CH03,1,49.76,7.56,42.2,25.07,"2,65",0.66,2.99,41.88,Card,Platform-Fulfilled,Pickup Point,2.3,1,Completed,0,0.0
ORD0000000658,2024-11-29,CUS000847,PRO00915,SEL00313,CH01,1,9.33,2.52,6.81,4.55,0.03,0.12,0.0,6.66,Card,Platform-Fulfilled,Express,3.9,0,Completed,0,0.0
ORD0000000659,2024-06-21,CUS003528,PRO00846,SEL00174,CH04,2,58.22,0.9,57.32,41.56,3.79,0.85,3.99,56.67,PayPal,Platform-Fulfilled,Express,2.7,1,Cancelled,0,0.0
ORD0000000667,2024-12-28,CUS006004,PRO00341,SEL00111,CH05,1,52.48,15.08,37.4,22.97,2.82,0.46,0.0,34.12,BNPL,Platform-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000000669,2024-09-14,CUS000920,PRO00813,SEL00330,CH04,1,22.94,3.29,19.65,13.04,3.12,0.3,5.99,22.22,Card,Platform-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000000670,2024-11-18,CUS006395,PRO00744,SEL00140,CH03,2,14.44,2.89,11.55,6.33,1.53,0.08,3.99,13.93,PayPal,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000000671,2024-08-29,CUS003104,PRO00838,SEL00193,CH03,1,26.19,5.37,20.82,12.65,1.28,0.21,5.99,25.32,Bank Transfer,Seller-Fulfilled,Express,3.1,0,Returned,1,9.45
ORD0000000672,2024-10-21,CUS000208,PRO00144,SEL00165,CH06,1,62.17,0.92,61.25,42.58,9.71,0.53,5.99,57.0,PayPal,Seller-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000000675,2024-05-24,CUS006693,PRO00420,SEL00036,CH03,1,48.24,4.67,43.57,29.87,0.75,0.44,3.99,46.37,Card,Platform-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000000678,2024-11-26,CUS004952,PRO00151,SEL00146,CH01,2,8.02,1.21,6.81,5.15,0.69,0.1,2.99,9.01,Card,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000000683,2024-08-27,CUS003926,PRO00853,SEL00109,CH01,1,62.16,2.08,60.08,37.37,8.82,1.06,5.99,56.19,PayPal,Platform-Fulfilled,Pickup Point,3.7,1,Completed,0,0.0
ORD0000000686,2024-03-27,CUS005042,PRO00944,SEL00298,CH04,1,44.3,8.47,35.83,25.78,5.52,"0,59",3.99,33.71,PayPal,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000000688,2024-10-09,CUS004594,PRO00940,SEL00008,CH05,1,9.65,0.43,9.22,6.14,0.77,0.13,2.99,11.31,BNPL,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000000689,2024-04-16,CUS004280,PRO00687,SEL00238,CH06,2,87.92,12.38,75.54,44.1,5.2,1.32,3.99,73.01,Card,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000000692,2024-05-17,CUS002926,PRO00481,SEL00211,CH01,1,60.33,13.2,47.13,33.73,7.55,0.4,3.99,43.17,Cash on Delivery,Platform-Fulfilled,Standard,3.7,1,Returned,1,24.38
ORD0000000696,2024-04-11,CUS004216,PRO00673,SEL00384,CH01,1,10.16,0.16,10.0,6.35,0.69,0.17,0.0,"9,14",PayPal,Seller-Fulfilled,Pickup Point,1.3,1,Completed,0,0.0
ORD0000000697,2024-05-15,CUS006984,PRO00867,SEL00345,CH01,1,7.08,1.54,5.54,"3,37",0.92,0.09,2.99,7.52,Card,Platform-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000000700,2024-10-20,CUS006476,PRO00707,SEL00390,CH06,1,17.71,3.39,14.32,10.59,2.17,"0,16",0.0,11.99,PayPal,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000000722,2024-12-05,CUS003747,PRO00979,SEL00164,CH01,1,74.98,9.59,65.39,43.13,"10,60",0.87,0.0,53.92,Card,Platform-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000000725,2024-03-20,CUS006447,PRO00621,SEL00150,CH02,2,140.18,22.36,117.82,71.57,7.6,1.52,0.0,108.7,PayPal,Seller-Fulfilled,Express,2.7,1,Returned,1,46.04
ORD0000000728,2024-12-04,CUS005865,PRO00901,SEL00319,CH04,1,8.6,2.14,6.46,3.59,0.53,0.04,0.0,5.89,Card,Platform-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000000730,2024-04-03,CUS002211,PRO00504,SEL00009,CH03,1,60.62,4.83,55.79,44.52,4.2,0.93,5.99,56.65,BNPL,Platform-Fulfilled,Standard,7.1,0,Cancelled,0,0.0
ORD0000000732,2024-12-22,CUS006263,PRO00348,SEL00075,CH06,1,133.78,22.05,111.73,72.91,9.97,1.86,2.99,102.89,Card,Seller-Fulfilled,Express,2.8,1,Returned,0,0.0
ORD0000000733,2024-09-07,CUS000492,PRO00533,SEL00201,CH03,1,53.42,9.69,43.73,32.93,4.11,0.27,0.0,39.35,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000000734,2024-01-05,CUS003722,PRO00627,SEL00286,CH04,2,23.62,4.47,"19,15",11.97,0.2,0.24,3.99,22.7,Card,Platform-Fulfilled,Standard,6.1,0,Returned,1,19.15
ORD0000000735,2024-11-21,CUS000482,PRO00535,SEL00392,CH02,1,65.99,7.25,58.74,41.45,7.78,0.46,0.0,50.5,Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000000737,2024-05-03,CUS005300,PRO00310,SEL00261,CH01,1,27.05,1.69,25.36,14.3,0.26,0.2,0.0,24.9,Card,Platform-Fulfilled,Standard,3.6,1,Returned,1,24.98
ORD0000000754,2024-01-18,CUS004720,PRO00443,SEL00335,CH04,1,46.74,8.81,37.93,29.24,4.84,0.28,5.99,38.8,Card,Seller-Fulfilled,Pickup Point,3.9,1,Returned,0,0.0
ORD0000000759,2024-03-14,CUS001074,PRO00598,SEL00408,CH06,4,179.48,34.1,145.38,114.61,1.54,2.07,2.99,144.76,Card,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000000760,2024-12-23,CUS006916,PRO00947,SEL00125,CH03,2,16.8,3.59,13.21,9.58,1.74,0.16,0.0,11.31,Card,Platform-Fulfilled,Express,2.1,1,Returned,0,0.0
ORD0000000761,2024-06-25,CUS005561,PRO00577,SEL00143,CH03,4,278.16,58.81,219.35,168.63,37.07,2.75,0.0,179.53,Card,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000000766,2024-04-09,CUS005408,PRO00518,SEL00416,CH01,1,22.87,4.86,18.01,12.69,2.82,0.2,5.99,20.98,Card,Seller-Fulfilled,Standard,6.5,0,Cancelled,0,0.0
ORD0000000767,2024-03-24,CUS007081,PRO00766,SEL00356,CH05,2,110.46,3.01,107.45,68.65,10.09,1.8,2.99,98.55,BNPL,Platform-Fulfilled,Express,1.3,1,Returned,1,73.17
ORD0000000769,2024-07-28,CUS002295,PRO00124,SEL00343,CH03,1,11.11,1.52,9.59,6.75,0.11,0.11,0.0,9.37,Card,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000000776,2024-06-19,CUS001304,PRO00244,SEL00308,CH04,1,25.95,2.76,23.19,17.02,2.4,0.28,2.99,23.5,Card,Platform-Fulfilled,Standard,5.9,1,Returned,0,0.0
ORD0000000777,2024-02-12,CUS006901,PRO00895,SEL00112,CH01,1,19.42,0.42,19.0,12.19,0.19,0.16,3.99,"22,64",Card,Seller-Fulfilled,Standard,4.2,1,Returned,1,"17,16"
ORD0000000778,2024-05-30,CUS000523,PRO00400,SEL00187,CH03,2,196.3,38.05,158.25,107.69,0.27,2.51,3.99,159.46,Card,Seller-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000000782,2024-11-01,CUS005260,PRO00918,SEL00239,CH04,1,57.84,9.91,47.93,36.02,3.74,0.82,2.99,46.36,PayPal,Seller-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000000784,2024-08-20,CUS006837,PRO00270,SEL00188,CH04,1,33.43,3.31,30.12,23.02,3.13,0.49,0.0,26.5,Card,Seller-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000000785,2024-04-22,CUS003335,PRO00830,SEL00240,CH06,1,4.08,0.72,3.36,2.69,0.54,0.03,0.0,2.79,PayPal,Seller-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000000786,2024-08-05,CUS003740,PRO00698,SEL00089,CH01,3,16.92,2.0,14.92,8.81,1.7,0.26,2.99,15.95,Card,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000000794,2024-05-27,CUS003843,PRO00723,SEL00032,CH01,1,154.96,0.61,154.35,81.88,12.83,2.51,3.99,143.0,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000000803,2024-11-24,CUS001199,PRO00590,SEL00018,CH04,1,8.11,1.04,7.07,4.07,0.74,0.09,2.99,9.23,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000000806,2024-12-03,CUS002068,PRO00076,SEL00193,CH03,1,167.74,27.54,140.2,80.97,8.59,1.63,2.99,132.97,Card,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000000814,2024-03-06,CUS004862,PRO00580,SEL00061,CH04,1,3.58,0.21,3.37,1.82,0.34,0.02,3.99,7.0,PayPal,Seller-Fulfilled,Standard,5.5,1,Completed,0,"0,00"
ORD0000000815,2024-06-06,CUS000391,PRO00443,SEL00295,CH01,1,52.2,4.87,47.33,29.58,0.66,0.63,3.99,50.03,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000000824,2024-08-23,CUS005840,PRO00301,SEL00077,CH03,2,108.32,13.68,94.64,53.19,14.72,1.43,3.99,82.48,Card,Platform-Fulfilled,Express,1.2,1,Returned,1,88.73
ORD0000000825,2024-03-04,CUS005631,PRO00442,SEL00054,CH03,1,67.21,6.14,61.07,42.58,7.71,0.41,0.0,52.95,Card,Seller-Fulfilled,Standard,0.8,1,Completed,0,0.0
ORD0000000827,2024-05-02,CUS006026,PRO00085,SEL00011,CH03,1,88.58,14.85,73.73,"41,87",1.18,0.57,3.99,75.97,Card,Seller-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000000832,2024-08-04,CUS000632,PRO00787,SEL00301,CH02,3,43.29,7.78,35.51,19.93,5.44,0.25,0.0,29.82,BNPL,Seller-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000000851,2024-11-27,CUS005437,PRO00150,SEL00371,CH05,2,108.86,28.42,80.44,51.9,10.54,0.75,0.0,69.15,Card,Seller-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000000854,2024-07-14,CUS006639,PRO00941,SEL00364,CH05,2,49.1,2.19,46.91,34.93,4.92,0.63,3.99,45.35,Card,Seller-Fulfilled,Standard,4.9,1,Returned,0,0.0
ORD0000000856,2024-12-12,CUS002418,PRO00114,SEL00414,CH04,2,33.42,4.1,29.32,20.24,0.5,0.38,0.0,28.44,Card,Seller-Fulfilled,Standard,5.2,1,Returned,0,0.0
ORD0000000857,2024-10-03,CUS001566,PRO00938,SEL00226,CH04,1,31.8,4.27,27.53,19.65,2.74,0.47,2.99,27.31,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000000858,2024-04-27,CUS000813,PRO00874,SEL00168,CH04,3,63.84,5.43,58.41,42.76,8.67,0.8,5.99,54.93,PayPal,Platform-Fulfilled,Standard,4.8,1,Returned,0,0.0
ORD0000000861,2024-12-16,CUS000436,PRO00778,SEL00345,CH06,1,17.25,1.91,15.34,9.88,2.54,0.22,5.99,18.57,Card,Seller-Fulfilled,Standard,5.5,1,Cancelled,0,0.0
ORD0000000862,2024-02-25,CUS001439,PRO00274,SEL00353,CH01,2,35.42,1.72,33.7,21.56,2.56,0.54,3.99,34.59,Card,Seller-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000000867,2024-03-23,CUS002482,PRO00335,SEL00419,CH02,1,94.01,16.08,77.93,53.09,1.49,0.47,2.99,78.96,PayPal,Platform-Fulfilled,Standard,4.0,1,Returned,1,38.96
ORD0000000869,2024-07-15,CUS005824,PRO00643,SEL00006,CH02,1,40.94,1.54,39.4,27.09,6.43,0.28,5.99,38.68,Card,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
