OrderID,OrderDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,NetRevenue,CostOfGoodsSold,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTimeDeliveryFlag,OrderStatus,ReturnFlag,RefundAmount
ORD0000000313,2022-03-30,CUS005200,PRO00552,SEL00365,CH04,1,65.24,12.32,52.92,40.23,3.89,0.68,0.0,48.35,Cash on Delivery,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000000314,2021-05-16,CUS001512,PRO00911,SEL00085,CH04,2,64.88,10.67,54.21,33.52,6.43,0.33,3.99,51.44,Bank Transfer,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000000318,2022-02-10,CUS007153,PRO00826,SEL00359,CH05,1,19.37,1.51,17.86,10.4,0.12,0.13,2.99,20.6,Card,Seller-Fulfilled,Standard,6.3,0,Returned,1,7.18
ORD0000000320,2022-06-15,CUS005352,PRO00316,SEL00331,CH05,1,24.63,2.38,22.25,16.55,1.68,0.34,0.0,20.23,Bank Transfer,Platform-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000000324,2022-07-31,CUS000595,PRO00508,SEL00038,CH03,1,40.91,1.56,39.35,23.93,0.54,0.58,0.0,38.23,Card,Seller-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000000329,2022-05-24,CUS004859,PRO00272,SEL00310,CH06,1,16.33,1.34,14.99,10.15,1.49,0.17,0.0,13.33,Bank Transfer,Platform-Fulfilled,Standard,7.0,0,Completed,0,0.0
ORD0000000330,2022-03-06,CUS000996,PRO00048,SEL00072,CH05,1,68.57,12.46,56.11,34.24,0.98,0.43,2.99,57.69,PayPal,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000000333,2022-12-24,CUS000527,PRO00081,SEL00263,CH01,2,33.36,0.03,33.33,26.03,2.6,0.34,0.0,30.39,Bank Transfer,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000000334,2022-09-10,CUS004481,PRO00231,SEL00309,CH01,2,65.82,13.08,52.74,41.14,0.23,0.38,0.0,52.13,Card,Platform-Fulfilled,Standard,5.3,1,Returned,0,0.0
ORD0000000336,2021-08-08,CUS001971,PRO00645,SEL00300,CH06,1,26.52,5.22,21.3,16.06,2.59,0.32,0.0,18.39,Card,Platform-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000000337,2022-11-26,CUS002893,PRO00789,SEL00409,CH05,2,26.0,5.5,20.5,15.75,2.59,0.15,5.99,23.75,Cash on Delivery,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000000338,2022-03-05,CUS001381,PRO00386,SEL00275,CH04,1,7.14,0.5,6.64,4.73,0.12,0.06,2.99,9.45,PayPal,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000000343,2022-02-08,CUS002970,PRO00944,SEL00150,CH01,1,46.83,9.49,37.34,27.12,2.41,0.28,0.0,34.65,Card,Seller-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000000347,2022-09-10,CUS006659,PRO00228,SEL00114,CH03,2,99.72,8.08,91.64,73.49,10.81,1.08,3.99,83.74,Card,Seller-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000000348,2022-04-30,CUS003764,PRO00822,SEL00257,CH06,3,16.65,0.17,16.48,11.62,2.43,0.15,0.0,13.9,Card,Seller-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000000350,2021-11-07,CUS002692,PRO00596,SEL00073,CH06,3,35.7,6.88,28.82,17.4,2.87,0.23,5.99,31.71,Bank Transfer,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000000353,2021-06-07,CUS001251,PRO00674,SEL00079,CH04,1,68.53,10.67,57.86,44.3,8.58,0.7,5.99,54.57,Card,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000000356,2022-03-24,CUS005203,PRO00095,SEL00120,CH04,1,44.06,0.79,43.27,26.91,3.36,0.54,5.99,45.36,Card,Seller-Fulfilled,Pickup Point,4.5,1,Completed,0,0.0
ORD0000000358,2021-12-28,CUS005319,PRO00224,SEL00217,CH02,1,14.54,2.57,11.97,7.84,1.76,0.17,0.0,10.04,Cash on Delivery,Seller-Fulfilled,Express,3.3,0,Completed,0,0.0
ORD0000000359,2021-07-13,CUS001032,PRO00827,SEL00216,CH03,1,10.14,1.37,8.77,6.24,0.98,0.06,2.99,10.72,PayPal,Seller-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000000364,2021-11-14,CUS000655,PRO00134,SEL00095,CH04,1,70.38,7.46,62.92,39.83,0.68,0.46,0.0,61.78,Card,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000000365,2022-08-29,CUS004113,PRO00111,SEL00080,CH01,3,74.79,3.39,71.4,41.07,6.93,0.49,0.0,63.98,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000000367,2021-09-02,CUS004436,PRO00656,SEL00412,CH05,1,16.19,0.19,16.0,11.0,2.25,0.27,2.99,16.47,Bank Transfer,Platform-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000000368,2022-07-18,CUS002558,PRO00054,SEL00417,CH06,2,199.66,18.19,181.47,133.08,25.12,1.13,0.0,155.22,Card,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000000374,2021-11-24,CUS006210,PRO00860,SEL00020,CH03,2,126.88,16.65,110.23,71.64,18.72,1.69,0.0,89.82,Cash on Delivery,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000000375,2022-12-22,CUS005537,PRO00088,SEL00188,CH06,1,34.21,7.82,26.39,20.89,2.74,0.36,3.99,27.28,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000000376,2022-10-20,CUS003530,PRO00878,SEL00308,CH03,1,24.46,1.91,22.55,16.14,2.34,0.24,0.0,19.97,Cash on Delivery,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000000383,2021-02-15,CUS006607,PRO00325,SEL00341,CH01,2,65.18,11.45,53.73,30.47,6.8,0.93,2.99,48.99,Card,Platform-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000000389,2021-03-10,CUS000805,PRO00001,SEL00222,CH01,1,14.17,2.98,11.19,7.64,2.0,0.09,2.99,12.09,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000000390,2021-12-21,CUS003945,PRO00438,SEL00298,CH04,2,65.36,7.3,58.06,40.66,8.95,0.82,0.0,48.29,Card,Seller-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000000391,2022-09-28,CUS002568,PRO00509,SEL00364,CH02,2,9.24,0.86,8.38,6.25,0.88,0.11,2.99,10.38,Card,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000000394,2021-01-10,CUS005792,PRO00864,SEL00227,CH01,1,18.53,0.33,18.2,12.0,1.89,0.2,0.0,16.11,Bank Transfer,Seller-Fulfilled,Pickup Point,2.7,1,Completed,0,0.0
ORD0000000395,2022-01-21,CUS006802,PRO00575,SEL00166,CH01,4,59.88,6.24,53.64,34.93,0.64,0.95,3.99,56.04,BNPL,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000000397,2021-01-21,CUS004907,PRO00588,SEL00246,CH01,2,143.5,5.49,138.01,81.62,1.9,1.38,5.99,140.72,Card,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000000398,2022-02-01,CUS007000,PRO00880,SEL00187,CH01,1,19.25,0.01,19.24,11.71,0.03,0.33,5.99,24.87,Bank Transfer,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000000400,2022-11-30,CUS001204,PRO00478,SEL00128,CH05,2,29.94,2.86,27.08,16.72,3.23,0.41,0.0,23.44,Card,Platform-Fulfilled,Standard,7.8,0,Completed,0,0.0
ORD0000000402,2022-03-04,CUS000331,PRO00975,SEL00413,CH01,1,40.38,0.96,39.42,24.15,3.35,0.33,3.99,39.73,Card,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000000403,2021-06-20,CUS002670,PRO00909,SEL00350,CH02,2,106.24,6.94,99.3,62.78,11.69,1.72,3.99,89.88,Card,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000000404,2022-03-22,CUS002960,PRO00816,SEL00238,CH02,1,20.15,0.32,19.83,14.28,1.37,0.18,2.99,21.27,PayPal,Seller-Fulfilled,Pickup Point,2.4,1,Completed,0,0.0
ORD0000000405,2022-08-12,CUS002188,PRO00865,SEL00022,CH05,2,37.92,3.03,34.89,23.06,5.83,0.25,5.99,34.8,Card,Platform-Fulfilled,Pickup Point,5.4,1,Completed,0,0.0
ORD0000000409,2021-11-14,CUS000027,PRO00068,SEL00255,CH02,1,51.94,10.5,41.44,27.36,0.12,0.36,3.99,44.95,Card,Platform-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000000413,2021-04-28,CUS005220,PRO00264,SEL00279,CH01,1,48.77,2.77,46.0,30.66,0.46,0.64,0.0,44.9,Card,Seller-Fulfilled,Standard,3.9,1,Returned,0,0.0
ORD0000000414,2021-11-17,CUS000828,PRO00149,SEL00377,CH05,2,94.98,24.36,70.62,51.81,11.55,1.04,0.0,58.03,Card,Seller-Fulfilled,Express,4.2,0,Completed,0,0.0
ORD0000000417,2022-04-19,CUS003226,PRO00072,SEL00040,CH01,1,24.8,4.72,20.08,14.37,1.44,0.24,5.99,24.39,Card,Seller-Fulfilled,Standard,7.1,0,Completed,0,0.0
ORD0000000420,2021-09-21,CUS001415,PRO00317,SEL00107,CH03,1,9.19,0.7,8.49,6.04,1.36,0.11,3.99,11.01,Bank Transfer,Platform-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000000421,2022-04-22,CUS003529,PRO00646,SEL00116,CH01,1,19.42,2.09,17.33,11.12,2.63,0.12,3.99,18.57,Card,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000000422,2021-02-16,CUS002155,PRO00332,SEL00274,CH04,1,93.43,11.76,81.67,63.15,0.64,1.43,5.99,85.59,PayPal,Platform-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000000424,2021-05-08,CUS004158,PRO00200,SEL00191,CH02,1,157.05,21.32,135.73,76.39,8.18,2.03,3.99,129.51,BNPL,Seller-Fulfilled,Standard,3.1,1,Returned,1,97.35
ORD0000000428,2022-12-18,CUS005615,PRO00565,SEL00403,CH01,1,94.65,17.11,77.54,54.68,11.13,1.19,0.0,65.22,Bank Transfer,Platform-Fulfilled,Express,4.9,0,Completed,0,0.0
ORD0000000429,2022-07-18,CUS005014,PRO00421,SEL00128,CH03,1,44.39,9.3,35.09,24.23,4.18,0.59,0.0,30.32,Bank Transfer,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000000430,2021-06-22,CUS006866,PRO00642,SEL00108,CH01,1,54.08,7.01,47.07,34.79,2.89,0.52,3.99,47.65,PayPal,Platform-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000000433,2022-12-16,CUS005680,PRO00528,SEL00002,CH06,2,37.9,6.22,31.68,20.43,3.38,0.41,2.99,30.88,Card,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000000434,2022-12-16,CUS001249,PRO00920,SEL00396,CH01,3,140.01,27.93,112.08,79.0,8.97,0.75,0.0,102.36,BNPL,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000000438,2022-10-15,CUS007102,PRO00398,SEL00256,CH05,4,282.44,8.01,274.43,175.97,38.23,3.36,0.0,232.84,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000000439,2021-08-09,CUS000548,PRO00442,SEL00101,CH01,2,131.18,19.31,111.87,69.45,15.29,1.43,3.99,99.14,Card,Seller-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000000444,2022-01-01,CUS006173,PRO00710,SEL00331,CH04,2,75.42,16.45,58.97,41.36,4.46,0.52,0.0,53.99,PayPal,Seller-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000000447,2022-08-09,CUS000650,PRO00225,SEL00194,CH01,1,59.55,11.69,47.86,36.51,8.29,0.58,0.0,38.99,BNPL,Platform-Fulfilled,Pickup Point,3.8,1,Returned,0,0.0
ORD0000000449,2022-10-25,CUS002658,PRO00904,SEL00169,CH03,1,17.75,1.85,15.9,9.28,1.32,0.17,2.99,17.4,Card,Platform-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000000450,2022-10-10,CUS000251,PRO00252,SEL00110,CH06,1,9.64,1.91,7.73,5.04,0.68,0.07,3.99,10.97,Card,Seller-Fulfilled,Standard,8.8,0,Completed,0,0.0
ORD0000000455,2022-12-06,CUS006595,PRO00745,SEL00306,CH04,1,21.52,1.32,20.2,12.89,1.65,0.21,0.0,18.34,Card,Platform-Fulfilled,Standard,7.7,0,Completed,0,0.0
ORD0000000456,2022-05-20,CUS000882,PRO00579,SEL00021,CH01,1,55.21,4.54,50.67,34.97,6.53,0.79,2.99,46.34,PayPal,Seller-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000000461,2021-12-05,CUS004564,PRO00323,SEL00380,CH02,1,199.71,17.69,182.02,135.45,24.88,1.49,2.99,158.64,PayPal,Seller-Fulfilled,Standard,2.5,1,Cancelled,0,0.0
ORD0000000462,2022-02-08,CUS003590,PRO00825,SEL00249,CH02,1,18.12,0.9,17.22,10.23,1.6,0.28,0.0,15.34,Cash on Delivery,Seller-Fulfilled,Standard,7.5,0,Completed,0,0.0
ORD0000000465,2021-06-02,CUS005593,PRO00748,SEL00392,CH04,1,10.25,1.32,8.93,5.96,1.18,0.1,5.99,13.64,BNPL,Seller-Fulfilled,Express,2.4,1,Returned,0,0.0
ORD0000000467,2021-04-25,CUS006821,PRO00897,SEL00310,CH03,3,262.62,29.5,233.12,143.81,23.17,3.91,0.0,206.04,PayPal,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000000468,2022-04-21,CUS004707,PRO00040,SEL00083,CH04,1,5.54,0.44,5.1,3.72,0.01,0.05,0.0,5.04,Card,Seller-Fulfilled,Standard,3.0,1,Returned,1,4.32
ORD0000000473,2021-09-07,CUS006212,PRO00146,SEL00238,CH01,1,16.19,3.24,12.95,9.94,0.89,0.16,0.0,11.9,Card,Seller-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000000475,2022-11-22,CUS006460,PRO00739,SEL00400,CH04,1,28.67,2.34,26.33,20.5,3.54,0.41,0.0,22.38,PayPal,Platform-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000000476,2022-12-19,CUS001640,PRO00857,SEL00314,CH03,2,7.84,0.28,7.56,5.2,1.09,0.08,2.99,9.38,Card,Platform-Fulfilled,Pickup Point,2.8,1,Returned,1,2.44
ORD0000000477,2021-09-27,CUS004997,PRO00542,SEL00052,CH01,3,22.53,4.87,17.66,9.53,1.97,0.16,2.99,18.52,BNPL,Seller-Fulfilled,Standard,5.1,1,Returned,0,0.0
ORD0000000478,2021-06-11,CUS006823,PRO00499,SEL00315,CH01,1,15.51,1.46,14.05,9.69,0.1,0.23,0.0,13.72,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000000479,2021-07-23,CUS003698,PRO00399,SEL00406,CH01,4,187.52,11.34,176.18,93.32,30.48,1.79,0.0,143.91,PayPal,Platform-Fulfilled,Pickup Point,3.9,1,Returned,1,98.24
ORD0000000482,2021-04-19,CUS003614,PRO00850,SEL00109,CH02,1,19.83,0.6,19.23,12.51,2.82,0.23,3.99,20.17,Card,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000000483,2022-01-14,CUS005734,PRO00756,SEL00327,CH01,2,57.1,5.41,51.69,30.06,4.32,0.39,3.99,50.97,BNPL,Seller-Fulfilled,Pickup Point,3.6,1,Completed,0,0.0
ORD0000000486,2021-02-18,CUS004046,PRO00323,SEL00314,CH05,3,573.27,124.58,448.69,286.39,64.43,3.58,0.0,380.68,Card,Seller-Fulfilled,Standard,5.0,1,Returned,0,0.0
ORD0000000487,2021-03-20,CUS001531,PRO00710,SEL00055,CH01,1,48.12,2.55,45.57,32.32,4.39,0.54,0.0,40.64,PayPal,Platform-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000000496,2022-12-20,CUS001072,PRO00807,SEL00021,CH04,2,47.18,4.49,42.69,26.68,5.5,0.67,2.99,39.51,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000000499,2021-12-25,CUS004125,PRO00254,SEL00006,CH02,3,354.63,3.57,351.06,220.41,57.29,4.35,2.99,292.41,Card,Platform-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000000500,2021-11-28,CUS001425,PRO00953,SEL00275,CH02,1,14.16,4.01,10.15,7.46,0.19,0.15,0.0,9.81,Card,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000000501,2022-01-12,CUS002510,PRO00319,SEL00054,CH04,2,97.74,20.61,77.13,59.91,9.73,0.58,5.99,72.81,Card,Seller-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000000503,2021-02-02,CUS002361,PRO00601,SEL00405,CH04,1,117.2,23.5,93.7,63.46,11.25,1.25,3.99,85.19,Card,Platform-Fulfilled,Standard,7.5,0,Completed,0,0.0
ORD0000000504,2021-03-03,CUS001359,PRO00965,SEL00273,CH04,2,7.86,0.7,7.16,4.51,1.23,0.05,2.99,8.87,BNPL,Seller-Fulfilled,Express,3.7,0,Cancelled,0,0.0
ORD0000000508,2021-02-05,CUS002786,PRO00808,SEL00185,CH05,3,39.39,1.43,37.96,26.49,5.93,0.39,2.99,34.63,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000000510,2021-08-29,CUS004845,PRO00912,SEL00274,CH04,2,109.34,13.89,95.45,73.12,0.74,1.45,3.99,97.25,Card,Platform-Fulfilled,Pickup Point,2.7,1,Returned,1,91.35
ORD0000000512,2022-05-27,CUS001528,PRO00735,SEL00356,CH04,4,169.44,26.91,142.53,96.19,13.38,2.27,3.99,130.87,Card,Seller-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000000517,2022-10-03,CUS000286,PRO00816,SEL00260,CH03,2,37.32,7.35,29.97,20.67,5.24,0.45,0.0,24.28,Bank Transfer,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000000521,2021-09-29,CUS002579,PRO00189,SEL00148,CH03,1,42.67,5.36,37.31,22.37,0.05,0.45,0.0,36.81,Bank Transfer,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000000522,2021-03-10,CUS003950,PRO00268,SEL00160,CH03,4,13.36,0.46,12.9,10.05,2.17,0.15,2.99,13.57,PayPal,Seller-Fulfilled,Standard,2.0,1,Completed,0,0.0
ORD0000000523,2022-06-11,CUS003571,PRO00939,SEL00195,CH04,1,36.79,0.82,35.97,22.9,0.36,0.27,3.99,39.33,BNPL,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000000524,2021-12-06,CUS001128,PRO00400,SEL00377,CH05,1,73.05,12.7,60.35,43.4,9.87,0.52,5.99,55.95,PayPal,Seller-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000000528,2021-04-11,CUS003118,PRO00608,SEL00217,CH01,3,80.94,6.74,74.2,55.65,10.91,0.45,0.0,62.84,Card,Seller-Fulfilled,Standard,4.2,1,Returned,1,40.92
ORD0000000529,2022-01-08,CUS002385,PRO00338,SEL00321,CH03,1,11.2,1.19,10.01,7.65,1.66,0.1,2.99,11.24,Card,Seller-Fulfilled,Standard,5.8,1,Returned,0,0.0
ORD0000000531,2021-08-23,CUS004961,PRO00382,SEL00093,CH05,1,7.09,1.46,5.63,2.96,0.05,0.07,0.0,5.51,Card,Seller-Fulfilled,Standard,4.9,1,Returned,1,4.59
ORD0000000532,2021-05-24,CUS004911,PRO00862,SEL00345,CH05,2,23.16,1.6,21.56,15.69,3.57,0.29,3.99,21.69,Card,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000000533,2022-02-11,CUS005908,PRO00773,SEL00253,CH04,1,57.22,11.54,45.68,34.24,8.16,0.28,2.99,40.23,BNPL,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000000534,2022-06-14,CUS002388,PRO00255,SEL00214,CH02,1,13.1,2.63,10.47,7.32,1.18,0.13,2.99,12.15,PayPal,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000000535,2022-10-06,CUS002864,PRO00681,SEL00181,CH03,1,34.23,0.26,33.97,19.81,2.87,0.36,5.99,36.73,Card,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000000537,2021-10-11,CUS005092,PRO00023,SEL00264,CH01,1,38.91,1.19,37.72,25.62,6.05,0.62,5.99,37.04,PayPal,Platform-Fulfilled,Pickup Point,4.3,1,Completed,0,0.0
ORD0000000539,2021-01-14,CUS000579,PRO00101,SEL00064,CH02,3,196.71,23.13,173.58,119.6,2.99,2.25,0.0,168.34,Card,Platform-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000000541,2022-02-03,CUS000811,PRO00730,SEL00258,CH02,1,10.37,1.96,8.41,6.43,0.84,0.12,0.0,7.45,Card,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000000544,2022-05-24,CUS004360,PRO00955,SEL00099,CH06,1,17.5,0.43,17.07,12.12,1.12,0.11,2.99,18.83,BNPL,Seller-Fulfilled,Express,4.0,0,Returned,0,0.0
ORD0000000545,2022-04-08,CUS002149,PRO00351,SEL00095,CH05,1,11.64,0.87,10.77,7.45,0.12,0.07,2.99,13.57,Bank Transfer,Platform-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000000552,2021-12-15,CUS002097,PRO00149,SEL00037,CH01,1,48.03,9.68,38.35,28.45,0.48,0.58,2.99,40.28,BNPL,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000000555,2021-06-02,CUS000095,PRO00160,SEL00337,CH05,2,46.72,6.96,39.76,26.24,5.17,0.28,5.99,40.3,Card,Platform-Fulfilled,Standard,4.9,1,Returned,0,0.0
ORD0000000556,2021-03-18,CUS002960,PRO00613,SEL00110,CH01,1,119.0,20.98,98.02,75.75,8.57,1.37,2.99,91.07,Bank Transfer,Platform-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000000558,2021-04-16,CUS005431,PRO00907,SEL00348,CH01,1,107.86,4.14,103.72,67.78,17.45,1.22,0.0,85.05,PayPal,Seller-Fulfilled,Pickup Point,3.8,1,Completed,0,0.0
ORD0000000559,2022-12-06,CUS000558,PRO00565,SEL00216,CH04,3,354.45,36.95,317.5,207.48,35.66,3.82,2.99,281.01,Card,Seller-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000000561,2022-06-04,CUS002261,PRO00354,SEL00264,CH01,1,26.12,3.07,23.05,16.07,3.7,0.27,3.99,23.07,PayPal,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000000562,2022-08-26,CUS005976,PRO00297,SEL00004,CH01,2,30.24,0.37,29.87,21.1,2.85,0.4,5.99,32.61,Card,Seller-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000000563,2021-12-15,CUS001368,PRO00755,SEL00336,CH01,3,341.07,29.5,311.57,189.4,51.19,3.66,5.99,262.71,Card,Platform-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000000566,2021-09-24,CUS001409,PRO00099,SEL00150,CH05,2,7.26,0.68,6.58,5.25,0.42,0.11,5.99,12.04,Card,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000000567,2021-10-30,CUS006025,PRO00181,SEL00339,CH02,1,58.23,11.68,46.55,35.14,5.42,0.6,2.99,43.52,BNPL,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000000568,2021-03-09,CUS006101,PRO00905,SEL00237,CH01,2,15.38,0.5,14.88,8.59,1.31,0.12,2.99,16.44,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000000569,2022-01-22,CUS003461,PRO00699,SEL00356,CH04,1,4.75,0.48,4.27,2.88,0.4,0.06,0.0,3.81,PayPal,Seller-Fulfilled,Pickup Point,6.3,0,Returned,1,2.25
ORD0000000570,2022-03-28,CUS002687,PRO00211,SEL00220,CH06,1,62.95,3.77,59.18,38.33,10.12,0.38,2.99,51.67,Card,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000000575,2022-06-24,CUS003252,PRO00235,SEL00261,CH03,2,68.5,4.97,63.53,44.35,0.65,0.54,0.0,62.34,PayPal,Seller-Fulfilled,Express,1.2,1,Completed,0,0.0
ORD0000000576,2022-11-27,CUS002685,PRO00182,SEL00051,CH02,1,39.47,3.87,35.6,26.95,3.07,0.62,5.99,37.9,Card,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000000577,2022-07-16,CUS004695,PRO00874,SEL00147,CH06,1,21.4,4.33,17.07,11.06,2.67,0.17,2.99,17.22,BNPL,Seller-Fulfilled,Standard,1.6,1,Completed,0,0.0
ORD0000000578,2021-06-25,CUS001784,PRO00918,SEL00057,CH04,1,59.7,0.11,59.59,44.76,7.88,0.52,5.99,57.18,PayPal,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000000580,2021-06-06,CUS000599,PRO00783,SEL00296,CH06,2,21.94,2.11,19.83,11.16,2.88,0.34,2.99,19.6,Card,Platform-Fulfilled,Standard,7.0,0,Completed,0,0.0
ORD0000000582,2022-11-26,CUS003601,PRO00102,SEL00287,CH04,1,9.29,0.6,8.69,5.94,1.36,0.06,3.99,11.26,Card,Seller-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000000583,2022-08-22,CUS004222,PRO00846,SEL00333,CH03,1,26.11,5.58,20.53,14.85,1.49,0.18,2.99,21.85,PayPal,Seller-Fulfilled,Express,1.0,1,Completed,0,0.0
ORD0000000585,2022-03-02,CUS002787,PRO00426,SEL00147,CH03,3,286.23,20.06,266.17,205.28,41.58,4.14,3.99,224.44,BNPL,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000000586,2022-08-05,CUS003994,PRO00278,SEL00038,CH03,2,29.6,0.11,29.49,21.73,0.4,0.26,0.0,28.83,BNPL,Platform-Fulfilled,Standard,4.6,1,Returned,0,0.0
ORD0000000590,2021-03-04,CUS003808,PRO00480,SEL00380,CH01,1,198.8,33.86,164.94,126.13,22.55,2.07,2.99,143.31,Card,Seller-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000000591,2022-12-07,CUS003435,PRO00646,SEL00099,CH01,1,18.87,0.55,18.32,11.74,1.2,0.18,0.0,16.94,Bank Transfer,Platform-Fulfilled,Pickup Point,3.9,1,Completed,0,0.0
ORD0000000592,2021-02-19,CUS003055,PRO00348,SEL00239,CH06,1,125.2,2.17,123.03,91.33,9.61,2.06,5.99,117.35,Card,Seller-Fulfilled,Standard,1.8,1,Completed,0,0.0
ORD0000000593,2022-10-08,CUS001271,PRO00891,SEL00368,CH04,1,137.85,9.4,128.45,98.87,11.18,1.65,0.0,115.62,Card,Seller-Fulfilled,Standard,3.4,1,Completed,0,0.0
ORD0000000594,2022-12-13,CUS000685,PRO00449,SEL00060,CH05,1,7.91,1.44,6.47,4.6,0.61,0.1,0.0,5.76,Card,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
