SpendID,SpendDate,CampaignID,ChannelID,AdSpend,AttributedRevenue,Conversions,AvgOrderValue,CPA,ConversionRate
MKT000001100,2023-08-29,CMP00104,CH01,669.11,2642.28,15,119.26,44.61,0.0041
MKT000001103,2023-11-25,CMP00162,CH01,6417.19,40900.17,184,89.71,34.88,0.0157
MKT000001116,2023-04-05,CMP00095,CH02,261.16,2542.5,14,114.62,18.65,0.0014
MKT000001119,2023-07-16,CMP00076,CH02,138.14,1429.5,6,102.81,23.02,0.0005
MKT000001128,2023-11-18,CMP00059,CH05,574.87,4693.08,23,139.72,24.99,0.0015
MKT000001131,2023-05-12,CMP00109,CH05,1169.03,4996.67,26,92.73,44.96,0.0015
MKT000001136,2023-01-09,CMP00061,CH01,1279.31,5404.2,14,57.87,91.38,0.0096
MKT000001139,2023-09-10,CMP00078,CH01,2112.6,20483.38,93,65.57,22.72,0.0104
MKT000001140,2023-06-17,CMP00108,CH01,3974.08,25289.97,128,103.44,31.05,0.0104
MKT000001141,2023-01-17,CMP00136,CH01,888.98,3723.95,27,63.67,32.93,0.0017
MKT000001152,2023-11-17,CMP00155,CH03,772.5,14869.74,124,69.82,6.23,0.008
MKT000001157,2023-07-31,CMP00043,CH01,749.4,3919.38,25,95.81,29.98,0.0021
MKT000001161,2023-12-02,CMP00082,CH06,1182.55,4807.05,27,103.53,43.8,0.0057
MKT000001165,2023-03-17,CMP00152,CH01,5207.8,42014.29,187,108.52,27.85,0.0113
MKT000001168,2023-07-25,CMP00169,CH03,482.28,2465.51,15,105.98,32.15,0.001
MKT000001177,2023-06-18,CMP00045,CH05,2031.57,16713.88,69,109.48,29.44,0.0039
MKT000001179,2023-04-17,CMP00046,CH05,2184.36,7069.85,30,56.25,72.81,0.0018
MKT000001181,2023-03-28,CMP00083,CH05,910.04,6169.36,24,109.79,37.92,0.0018
MKT000001182,2023-08-03,CMP00222,CH06,1195.31,4210.69,17,75.06,70.31,0.0023
MKT000001183,2023-10-01,CMP00181,CH01,1756.92,6197.89,27,83.45,65.07,0.0083
MKT000001185,2023-09-22,CMP00107,CH05,2585.31,9387.83,44,63.7,58.76,0.0036
MKT000001186,2023-02-11,CMP00260,CH03,824.09,7315.47,50,96.72,16.48,0.0031
MKT000001192,2023-01-13,CMP00218,CH01,2180.22,3419.8,11,78.07,198.2,0.0121
MKT000001201,2023-11-16,CMP00005,CH06,7826.25,34112.88,119,125.52,65.77,0.0099
MKT000001202,2023-12-04,CMP00162,CH01,2260.26,14210.46,53,78.24,42.65,0.0035
MKT000001205,2023-11-15,CMP00195,CH05,4662.27,25380.13,129,107.68,36.14,0.0087
MKT000001208,2023-09-22,CMP00059,CH05,449.1,3511.88,20,65.28,22.46,0.0018
MKT000001209,2023-09-24,CMP00241,CH05,1750.51,11073.25,38,71.14,46.07,0.0124
MKT000001214,2023-03-01,CMP00106,CH04,554.44,1253.84,1,101.65,554.44,0.0001
MKT000001218,2023-03-25,CMP00089,CH03,1223.76,12646.43,103,122.45,11.88,0.0167
MKT000001228,2023-02-06,CMP00274,CH01,3137.43,9838.14,56,90.83,56.03,0.0073
MKT000001229,2023-10-14,CMP00039,CH04,1475.12,5706.81,26,75.02,56.74,0.0043
MKT000001234,2023-04-17,CMP00207,CH01,3507.36,36524.89,206,86.07,17.03,0.0117
MKT000001247,2023-11-10,CMP00182,CH02,360.43,4680.36,25,72.82,14.42,0.0016
MKT000001253,2023-03-01,CMP00018,CH01,514.71,3064.62,12,96.46,42.89,0.0053
MKT000001255,2023-08-30,CMP00184,CH04,1373.49,3067.23,26,87.21,52.83,0.0069
MKT000001260,2023-02-16,CMP00128,CH05,1254.35,11552.29,44,70.11,28.51,0.0042
MKT000001267,2023-07-09,CMP00096,CH03,905.33,7146.27,52,103.7,17.41,0.01
MKT000001270,2023-07-01,CMP00220,CH04,2214.68,11086.48,48,100.52,46.14,0.0041
MKT000001281,2023-11-04,CMP00042,CH04,3016.87,9526.63,41,69.62,73.58,0.0023
MKT000001282,2023-02-16,CMP00252,CH04,1543.5,11206.33,36,85.88,42.88,0.0042
MKT000001287,2023-10-29,CMP00030,CH02,80.0,672.53,0,38.59,80.0,0.0001
MKT000001289,2023-12-29,CMP00004,CH05,996.22,2304.37,10,72.25,99.62,0.0013
MKT000001295,2023-07-26,CMP00093,CH06,399.91,1557.44,8,93.45,49.99,0.0007
MKT000001303,2023-02-07,CMP00083,CH05,1010.99,1253.9,2,52.43,505.49,0.0003
MKT000001307,2023-02-25,CMP00183,CH02,80.0,1282.26,5,92.99,16.0,0.0007
MKT000001308,2023-04-10,CMP00231,CH01,1028.39,3896.56,16,78.7,64.27,0.0009
MKT000001310,2023-10-27,CMP00010,CH01,1411.16,4567.41,20,67.21,70.56,0.0119
MKT000001312,2023-06-25,CMP00176,CH05,2022.25,14950.2,51,98.21,39.65,0.0036
MKT000001314,2023-09-23,CMP00015,CH02,80.0,1108.97,7,112.12,11.43,0.0005
MKT000001315,2023-11-08,CMP00101,CH05,4929.87,48194.99,229,76.7,21.53,0.0153
MKT000001316,2023-04-26,CMP00256,CH06,333.87,831.52,5,83.01,66.77,0.0004
MKT000001317,2023-01-23,CMP00007,CH03,378.6,3426.4,23,75.85,16.46,0.0026
MKT000001321,2023-04-14,CMP00090,CH03,499.2,5561.25,33,78.73,15.13,0.0024
MKT000001335,2023-06-04,CMP00224,CH02,147.47,825.42,3,107.59,49.16,0.0002
MKT000001342,2023-08-10,CMP00175,CH05,1412.57,16057.65,80,81.17,17.66,0.0536
MKT000001345,2023-01-05,CMP00241,CH05,966.38,7235.95,22,108.27,43.93,0.0016
MKT000001352,2023-06-29,CMP00152,CH01,2192.34,9244.86,51,87.63,42.99,0.0029
MKT000001357,2023-03-07,CMP00174,CH05,539.38,4733.64,22,88.06,24.52,0.0019
MKT000001358,2023-02-26,CMP00173,CH05,1372.82,3554.54,12,78.88,114.4,0.0026
MKT000001359,2023-08-20,CMP00010,CH01,359.35,2016.71,7,92.96,51.34,0.0005
MKT000001363,2023-01-08,CMP00011,CH02,80.0,801.32,3,69.76,26.67,0.0005
MKT000001368,2023-10-23,CMP00126,CH02,80.0,1296.99,11,96.57,7.27,0.0099
MKT000001369,2023-12-12,CMP00137,CH03,287.24,3121.39,31,113.64,9.27,0.0042
MKT000001370,2023-07-04,CMP00261,CH03,522.15,2591.45,14,70.05,37.3,0.0013
MKT000001387,2023-09-30,CMP00018,CH01,1176.49,2994.68,8,94.36,147.06,0.0005
MKT000001394,2023-07-10,CMP00215,CH04,923.5,3940.27,20,81.26,46.18,0.0033
MKT000001401,2023-09-30,CMP00261,CH03,1314.01,22865.61,133,107.48,9.88,0.0094
MKT000001403,2023-12-15,CMP00231,CH01,3041.6,5451.36,29,104.66,104.88,0.0021
MKT000001405,2023-09-24,CMP00260,CH03,571.84,4678.66,30,78.87,19.06,0.0019
MKT000001407,2023-11-21,CMP00060,CH02,252.31,1484.77,11,97.65,22.94,0.0015
MKT000001413,2023-09-10,CMP00273,CH05,2399.55,12954.42,42,75.84,57.13,0.0037
MKT000001414,2023-05-24,CMP00232,CH06,629.69,1619.73,6,84.86,104.95,0.0004
MKT000001418,2023-11-23,CMP00192,CH01,4047.72,6922.05,50,110.71,80.95,0.003
MKT000001419,2023-10-03,CMP00233,CH01,1302.36,1615.75,9,102.97,144.71,0.0006
MKT000001421,2023-09-04,CMP00057,CH05,1615.04,6113.41,25,121.39,64.6,0.0098
MKT000001422,2023-05-13,CMP00212,CH01,490.65,1850.92,14,92.04,35.05,0.0048
MKT000001428,2023-10-21,CMP00179,CH02,181.72,2431.16,13,97.47,13.98,0.0017
MKT000001430,2023-01-25,CMP00060,CH02,435.87,4227.69,15,90.96,29.06,0.0017
MKT000001431,2023-11-22,CMP00251,CH04,978.57,4059.99,22,79.1,44.48,0.0022
MKT000001440,2023-05-21,CMP00237,CH01,4012.96,10136.0,50,90.58,80.26,0.0034
MKT000001444,2023-11-29,CMP00037,CH05,533.93,1356.49,10,85.46,53.39,0.001
MKT000001447,2023-09-19,CMP00085,CH01,929.75,5821.11,36,75.23,25.83,0.0021
MKT000001449,2023-01-09,CMP00129,CH04,3756.92,24924.68,131,37.62,28.68,0.0091
MKT000001454,2023-06-22,CMP00196,CH03,1054.49,8574.97,44,109.46,23.97,0.0039
MKT000001459,2023-03-14,CMP00222,CH06,849.72,2297.65,8,79.43,106.22,0.0006
MKT000001466,2023-03-16,CMP00008,CH01,4190.34,18958.06,102,81.75,41.08,0.0102
MKT000001468,2023-04-08,CMP00033,CH04,409.07,1744.32,5,102.36,81.81,0.0031
MKT000001472,2023-07-04,CMP00028,CH05,1749.81,7514.0,34,92.64,51.46,0.0022
MKT000001474,2023-06-02,CMP00225,CH02,188.2,2253.04,10,64.79,18.82,0.0007
MKT000001481,2023-02-14,CMP00035,CH01,2192.42,11998.04,58,116.12,37.8,0.0037
MKT000001487,2023-05-20,CMP00099,CH02,134.17,1797.94,9,108.37,14.91,0.0014
MKT000001488,2023-02-11,CMP00167,CH03,162.61,1118.51,9,105.22,18.07,0.0008
MKT000001489,2023-04-09,CMP00190,CH06,1430.48,3422.66,12,96.57,119.21,0.0013
MKT000001491,2023-11-02,CMP00048,CH06,1615.83,5845.7,16,113.08,100.99,0.0058
MKT000001492,2023-09-15,CMP00183,CH02,407.98,3714.32,17,91.64,24.0,0.0103
MKT000001495,2023-05-10,CMP00266,CH01,797.66,583.43,0,90.86,797.66,0.0001
MKT000001497,2023-12-13,CMP00207,CH01,3632.46,30298.02,147,75.02,24.71,0.0105
MKT000001499,2023-05-03,CMP00116,CH04,5801.29,20933.88,107,139.04,54.22,0.0071
MKT000001506,2023-07-06,CMP00213,CH02,427.36,2005.35,3,105.37,142.45,0.0003
MKT000001507,2023-05-13,CMP00253,CH02,853.25,12456.56,69,93.49,12.37,0.0039
MKT000001508,2023-10-28,CMP00118,CH01,514.24,3511.59,13,74.75,39.56,0.0014
MKT000001519,2023-09-20,CMP00222,CH06,1848.18,8184.49,48,116.81,38.5,0.0082
MKT000001526,2023-08-29,CMP00039,CH04,637.54,3658.77,17,96.5,37.5,0.0015
MKT000001537,2023-11-16,CMP00123,CH06,1015.22,2918.36,16,102.76,63.45,0.0014
MKT000001542,2023-10-20,CMP00279,CH01,1937.65,5670.47,25,85.74,77.51,0.0015
MKT000001544,2023-03-28,CMP00112,CH01,808.26,5479.36,25,90.25,32.33,0.0026
MKT000001546,2023-11-09,CMP00050,CH01,2600.68,14300.61,91,78.15,28.58,0.0189
MKT000001548,2023-09-29,CMP00043,CH01,541.33,2727.67,11,61.66,49.21,0.0013
MKT000001549,2023-05-05,CMP00265,CH01,1945.08,8861.93,34,97.81,57.21,0.0054
MKT000001554,2023-10-01,CMP00080,CH01,750.57,2443.6,12,99.97,62.55,0.0034
MKT000001565,2023-01-24,CMP00019,CH03,243.03,1620.51,11,81.2,22.09,0.0021
MKT000001568,2023-05-26,CMP00058,CH05,1639.58,6466.27,22,79.95,74.53,0.0081
MKT000001571,2023-12-07,CMP00016,CH01,947.4,6589.51,27,80.4,35.09,0.0172
MKT000001573,2023-11-23,CMP00084,CH04,3512.05,36343.42,138,73.96,25.45,0.0106
MKT000001574,2023-07-28,CMP00011,CH02,238.65,2832.84,6,100.57,39.78,0.0006
MKT000001578,2023-02-14,CMP00207,CH01,840.05,6295.07,40,60.07,21.0,0.0032
MKT000001584,2023-10-14,CMP00103,CH05,1974.36,12782.82,64,68.65,30.85,0.0056
MKT000001585,2023-03-21,CMP00197,CH03,461.82,693.42,9,99.93,51.31,0.0007
MKT000001586,2023-12-07,CMP00207,CH01,5191.76,47778.16,220,101.59,23.6,0.0522
MKT000001587,2023-07-08,CMP00179,CH02,193.18,1189.36,3,65.98,64.39,0.0002
MKT000001588,2023-11-04,CMP00195,CH05,6291.99,62614.79,260,66.04,24.2,0.0184
MKT000001596,2023-07-14,CMP00260,CH03,146.22,574.88,5,104.06,29.24,0.0004
MKT000001600,2023-07-09,CMP00145,CH03,279.28,1418.38,10,69.68,27.93,0.0025
MKT000001602,2023-08-05,CMP00244,CH03,361.19,2796.89,24,82.19,15.05,0.0031
MKT000001604,2023-06-07,CMP00203,CH02,80.0,1511.49,8,75.87,10.0,0.0005
MKT000001612,2023-03-14,CMP00023,CH05,1267.25,6175.48,18,112.65,70.4,0.001
MKT000001617,2023-11-01,CMP00214,CH03,721.36,7363.04,63,120.77,11.45,0.0039
MKT000001619,2023-10-09,CMP00197,CH03,1042.71,8708.3,60,104.07,17.38,0.0068
MKT000001620,2023-11-03,CMP00194,CH05,3215.59,13669.75,57,67.16,56.41,0.0083
MKT000001621,2023-09-18,CMP00121,CH05,1406.45,10105.27,31,80.74,45.37,0.0153
MKT000001625,2023-09-18,CMP00072,CH04,816.11,1202.46,3,80.46,272.04,0.0025
MKT000001626,2023-05-12,CMP00244,CH03,539.4,3652.94,18,111.15,29.97,0.0015
MKT000001628,2023-01-24,CMP00163,CH04,2479.72,18231.54,73,79.89,33.97,0.0201
MKT000001629,2023-02-03,CMP00170,CH02,154.96,1180.61,6,76.62,25.83,0.0006
MKT000001632,2023-11-27,CMP00197,CH03,155.82,790.62,9,58.73,17.31,0.0011
MKT000001634,2023-12-20,CMP00176,CH05,3206.48,22706.83,90,87.25,35.63,0.0078
MKT000001638,2023-07-28,CMP00212,CH01,9177.23,81247.51,260,135.16,35.3,0.0173
MKT000001643,2023-07-09,CMP00161,CH01,1591.16,8664.13,31,109.01,51.33,0.0026
MKT000001646,2023-06-15,CMP00022,CH03,2368.2,22992.65,169,68.05,14.01,0.0141
MKT000001649,2023-07-05,CMP00098,CH03,793.79,8960.3,54,93.86,14.7,0.0037
MKT000001650,2023-05-16,CMP00158,CH06,999.53,3145.54,3,78.81,333.18,0.0002
MKT000001662,2023-10-31,CMP00187,CH04,1058.06,1358.56,9,76.59,117.56,0.0006
MKT000001668,2023-05-08,CMP00232,CH06,5818.95,18885.74,65,75.92,89.52,0.0131
MKT000001671,2023-01-29,CMP00076,CH02,339.18,6654.85,23,90.87,14.75,0.0086
MKT000001681,2023-12-02,CMP00033,CH04,1403.91,8194.29,40,103.16,35.1,0.004
MKT000001682,2023-11-18,CMP00196,CH03,381.69,1587.24,10,91.11,38.17,0.0063
MKT000001683,2023-04-10,CMP00111,CH05,605.31,4267.88,26,104.58,23.28,0.0055
MKT000001684,2023-04-13,CMP00198,CH04,2312.2,21736.7,110,87.84,21.02,0.0218
MKT000001688,2023-03-11,CMP00097,CH06,2991.84,7796.15,25,69.53,119.67,0.0016
MKT000001690,2023-01-11,CMP00063,CH02,115.07,628.49,4,86.29,28.77,0.0007
MKT000001693,2023-09-23,CMP00049,CH01,1491.48,7716.23,40,83.21,37.29,0.0124
MKT000001697,2023-03-14,CMP00030,CH02,80.0,726.16,0,129.92,80.0,0.0001
MKT000001698,2023-03-22,CMP00132,CH04,890.79,1788.33,12,25.0,74.23,0.0011
MKT000001699,2023-12-23,CMP00103,CH05,4297.87,39132.54,226,84.6,19.02,0.0247
MKT000001701,2023-12-06,CMP00272,CH05,2900.44,26028.65,148,67.6,19.6,0.0298
MKT000001703,2023-06-15,CMP00104,CH01,1863.58,1585.78,6,113.04,310.6,0.0005
MKT000001709,2023-05-30,CMP00157,CH01,894.6,3470.97,24,108.28,37.28,0.0015
MKT000001710,2023-12-30,CMP00093,CH06,643.9,1842.91,8,85.45,80.49,0.0005
MKT000001714,2023-08-11,CMP00141,CH05,1534.09,5364.91,8,102.92,191.76,0.0009
MKT000001717,2023-07-08,CMP00066,CH04,1053.98,4401.11,9,82.42,117.11,0.0006
MKT000001718,2023-04-26,CMP00012,CH04,647.03,2376.75,13,64.09,49.77,0.0011
MKT000001724,2023-09-19,CMP00114,CH05,981.15,5372.61,25,109.82,39.25,0.0017
MKT000001725,2023-12-31,CMP00056,CH04,1749.52,11193.12,54,102.97,32.4,0.0041
MKT000001726,2023-12-03,CMP00256,CH06,1540.13,4057.71,19,111.67,81.06,0.0021
MKT000001728,2023-03-21,CMP00029,CH01,347.3,2748.92,16,81.39,21.71,0.0018
MKT000001730,2023-03-28,CMP00038,CH01,1132.33,5595.48,35,86.31,32.35,0.0096
MKT000001732,2023-04-18,CMP00020,CH04,2103.15,12670.14,56,97.53,37.56,0.045
MKT000001735,2023-09-11,CMP00249,CH02,191.2,1142.66,5,89.59,38.24,0.0005
MKT000001739,2023-06-21,CMP00271,CH03,187.4,575.78,2,88.55,93.7,0.0001
MKT000001746,2023-11-07,CMP00061,CH01,2462.91,7692.47,28,101.3,87.96,0.0047
MKT000001747,2023-03-13,CMP00009,CH04,646.96,3119.92,15,66.76,43.13,0.0033
MKT000001754,2023-06-28,CMP00118,CH01,2208.67,3554.36,20,95.23,110.43,0.0026
MKT000001758,2023-04-10,CMP00158,CH06,5394.68,14156.42,48,59.08,112.39,0.0182
MKT000001763,2023-02-22,CMP00039,CH04,715.68,5660.97,24,78.29,29.82,0.002
MKT000001769,2023-07-26,CMP00057,CH05,1385.28,11340.83,59,91.78,23.48,0.0038
MKT000001770,2023-09-25,CMP00161,CH01,4510.99,14382.07,56,119.57,80.55,0.0111
MKT000001775,2023-03-31,CMP00033,CH04,1553.53,7379.38,29,82.75,53.57,0.0031
MKT000001776,2023-09-12,CMP00121,CH05,3697.74,10569.26,39,108.64,94.81,0.0084
MKT000001777,2023-08-09,CMP00121,CH05,670.39,2645.43,8,104.47,83.8,0.0007
MKT000001781,2023-11-02,CMP00033,CH04,2053.29,9794.32,42,91.79,48.89,0.0036
MKT000001782,2023-10-10,CMP00255,CH03,274.99,1025.98,8,64.87,34.37,0.0021
MKT000001789,2023-12-19,CMP00068,CH01,2475.61,6507.42,36,108.82,68.77,0.0034
MKT000001790,2023-05-05,CMP00157,CH01,1045.23,6917.24,27,56.56,38.71,0.0021
MKT000001791,2023-06-30,CMP00132,CH04,397.73,690.21,4,105.95,99.43,0.0006
MKT000001792,2023-07-23,CMP00277,CH01,687.51,6203.67,22,105.82,31.25,0.0034
MKT000001797,2023-05-11,CMP00214,CH03,387.44,4830.85,30,76.98,12.91,0.002
MKT000001798,2023-11-24,CMP00138,CH04,2131.12,10882.89,38,120.55,56.08,0.0022
MKT000001801,2023-12-02,CMP00152,CH01,3781.0,28968.95,118,128.03,32.04,0.0089
MKT000001807,2023-04-02,CMP00212,CH01,1292.15,6374.92,33,79.59,39.16,0.0029
MKT000001811,2023-11-25,CMP00208,CH01,3380.06,15281.98,67,108.33,50.45,0.0058
MKT000001813,2023-07-28,CMP00198,CH04,939.27,3916.36,16,62.66,58.7,0.0021
MKT000001815,2023-07-09,CMP00047,CH05,1565.35,12671.43,36,96.57,43.48,0.0092
MKT000001817,2023-04-01,CMP00044,CH03,253.87,1084.42,8,67.75,31.73,0.002
MKT000001825,2023-11-26,CMP00221,CH04,2389.94,3739.87,13,40.79,183.84,0.0013
MKT000001829,2023-03-07,CMP00024,CH04,425.67,1877.55,6,99.88,70.94,0.0005
MKT000001831,2023-04-17,CMP00062,CH02,147.19,1076.69,3,89.82,49.06,0.0002
MKT000001837,2023-12-07,CMP00241,CH05,2140.0,13994.63,54,100.14,39.63,0.0087
MKT000001839,2023-08-04,CMP00129,CH04,1568.02,2999.5,11,105.38,142.55,0.0009
MKT000001840,2023-12-29,CMP00067,CH05,5587.09,25293.1,118,69.55,47.35,0.0116
MKT000001841,2023-02-05,CMP00084,CH04,2428.96,16872.74,77,101.35,31.54,0.005
MKT000001842,2023-02-13,CMP00045,CH05,3415.99,21229.26,101,36.07,33.82,0.0099
MKT000001857,2023-05-28,CMP00093,CH06,5066.77,17711.09,67,121.25,75.62,0.004
MKT000001859,2023-09-19,CMP00067,CH05,1541.91,14061.98,59,90.22,26.13,0.0035
MKT000001863,2023-12-27,CMP00064,CH02,393.56,3951.67,19,63.49,20.71,0.0039
MKT000001867,2023-07-21,CMP00162,CH01,1839.72,6328.79,31,96.22,59.35,0.0021
MKT000001883,2023-09-17,CMP00228,CH01,1296.02,9405.41,41,104.44,31.61,0.0286
MKT000001888,2023-12-07,CMP00100,CH01,813.08,3332.65,23,56.73,35.35,0.0174
MKT000001889,2023-10-03,CMP00201,CH02,265.22,1527.11,3,81.68,88.41,0.0003
MKT000001892,2023-02-09,CMP00194,CH05,1613.16,14707.08,52,71.26,31.02,0.0155
MKT000001896,2023-12-02,CMP00096,CH03,703.04,9653.84,60,96.37,11.72,0.0102
MKT000001908,2023-10-29,CMP00134,CH01,604.2,2478.61,13,46.81,46.48,0.0016
MKT000001909,2023-04-01,CMP00158,CH06,3517.82,15247.12,58,86.14,60.65,0.0262
MKT000001910,2023-09-18,CMP00273,CH05,1963.26,12226.87,47,84.74,41.77,0.0028
MKT000001913,2023-06-20,CMP00019,CH03,826.89,5348.84,27,80.12,30.63,0.003
MKT000001919,2023-03-17,CMP00026,CH02,125.77,1883.14,5,85.52,25.15,0.0004
MKT000001920,2023-10-12,CMP00207,CH01,1859.72,5922.45,24,91.25,77.49,0.0072
MKT000001923,2023-06-12,CMP00007,CH03,672.49,5749.78,30,73.06,22.42,0.0025
MKT000001925,2023-09-11,CMP00185,CH02,149.04,2498.06,9,90.71,16.56,0.0005
MKT000001933,2023-06-11,CMP00046,CH05,1626.23,11770.58,47,112.12,34.6,0.0027
MKT000001938,2023-10-07,CMP00075,CH01,1466.71,6838.27,30,63.94,48.89,0.0074
MKT000001939,2023-04-20,CMP00200,CH03,254.98,1740.26,9,101.45,28.33,0.001
MKT000001940,2023-02-11,CMP00039,CH04,1484.41,1912.76,6,81.48,247.4,0.0007
MKT000001952,2023-11-24,CMP00115,CH01,2678.84,12953.93,49,100.36,54.67,0.0232
MKT000001954,2023-07-13,CMP00188,CH06,1226.74,6486.78,35,102.63,35.05,0.014
MKT000001956,2023-10-29,CMP00100,CH01,689.82,3967.58,7,101.28,98.55,0.0023
MKT000001959,2023-02-20,CMP00006,CH04,2185.31,8113.43,30,57.9,72.84,0.005
MKT000001960,2023-07-03,CMP00157,CH01,3616.28,21627.64,118,104.23,30.65,0.0286
MKT000001961,2023-10-09,CMP00082,CH06,4788.24,19873.0,55,82.91,87.06,0.0119
MKT000001963,2023-03-03,CMP00198,CH04,728.35,1718.11,5,84.11,145.67,0.0043
MKT000001967,2023-12-26,CMP00270,CH01,2548.67,15872.19,67,116.47,38.04,0.0051
MKT000001981,2023-03-01,CMP00277,CH01,572.49,4936.17,22,76.35,26.02,0.0014
MKT000001985,2023-01-14,CMP00174,CH05,4239.72,34342.38,130,102.65,32.61,0.0246
MKT000001986,2023-09-07,CMP00169,CH03,309.31,2742.17,17,90.87,18.19,0.0014
MKT000001988,2023-07-20,CMP00205,CH03,657.08,1457.74,7,28.4,93.87,0.0004
MKT000001994,2023-12-05,CMP00134,CH01,770.64,5200.15,19,101.67,40.56,0.0091
MKT000001996,2023-02-01,CMP00156,CH06,402.5,2342.94,15,80.66,26.83,0.0012
MKT000001998,2023-09-06,CMP00200,CH03,670.68,1209.58,6,69.6,111.78,0.0015
MKT000002002,2023-08-15,CMP00113,CH03,385.73,1363.0,15,77.83,25.72,0.0022
MKT000002005,2023-04-18,CMP00057,CH05,5537.98,32784.6,122,133.25,45.39,0.0136
MKT000002008,2023-11-28,CMP00129,CH04,2087.97,7404.98,48,90.69,43.5,0.0163
MKT000002009,2023-10-20,CMP00276,CH05,879.53,6501.5,27,84.58,32.58,0.0031
MKT000002012,2023-04-03,CMP00159,CH02,80.0,824.89,2,70.12,40.0,0.0004
MKT000002014,2023-12-04,CMP00266,CH01,5050.41,15464.46,44,57.93,114.78,0.003
MKT000002015,2023-09-09,CMP00275,CH05,883.43,8130.67,27,92.93,32.72,0.0042
MKT000002018,2023-01-03,CMP00192,CH01,1546.22,7250.78,38,81.91,40.69,0.0169
MKT000002019,2023-11-15,CMP00279,CH01,1155.01,282.03,1,101.2,1155.01,0.0001
MKT000002024,2023-08-31,CMP00123,CH06,2939.35,5475.14,21,77.58,139.97,0.0016
MKT000002032,2023-12-02,CMP00235,CH06,932.41,3799.33,14,47.48,66.6,0.0021
MKT000002037,2023-10-26,CMP00043,CH01,1020.78,4700.45,22,78.79,46.4,0.0025
MKT000002039,2023-11-04,CMP00063,CH02,564.0,3943.13,17,93.31,33.18,0.0015
MKT000002041,2023-05-05,CMP00084,CH04,2022.09,8088.37,41,76.82,49.32,0.0139
MKT000002044,2023-12-15,CMP00210,CH06,1607.95,3425.14,21,81.98,76.57,0.004
MKT000002052,2023-10-28,CMP00243,CH03,253.06,1855.29,8,104.27,31.63,0.0005
MKT000002053,2023-11-06,CMP00082,CH06,3706.29,26169.64,171,55.37,21.67,0.0109
MKT000002056,2023-06-16,CMP00076,CH02,435.38,5894.71,27,78.13,16.13,0.0017
MKT000002066,2023-03-23,CMP00153,CH03,267.17,1717.16,13,115.01,20.55,0.0019
MKT000002070,2023-01-25,CMP00157,CH01,1988.64,9845.09,27,79.15,73.65,0.0038
MKT000002075,2023-10-20,CMP00231,CH01,2588.18,12265.37,68,104.3,38.06,0.0074
MKT000002082,2023-01-09,CMP00233,CH01,555.52,3508.03,13,68.59,42.73,0.001
MKT000002083,2023-10-21,CMP00092,CH02,328.81,4484.3,15,87.76,21.92,0.0035
MKT000002087,2023-06-24,CMP00088,CH01,1230.6,8910.8,40,56.48,30.76,0.0062
MKT000002088,2023-02-21,CMP00059,CH05,7995.95,66044.63,222,79.37,36.02,0.08
MKT000002090,2023-05-22,CMP00265,CH01,396.6,1667.76,9,100.42,44.07,0.001
MKT000002091,2023-12-08,CMP00081,CH03,403.4,2078.53,8,68.51,50.42,0.0005
MKT000002096,2023-12-19,CMP00016,CH01,3553.63,26350.77,120,49.43,29.61,0.0077
MKT000002100,2023-09-24,CMP00186,CH04,641.54,3238.53,21,89.58,30.55,0.0027
MKT000002107,2023-01-26,CMP00183,CH02,207.35,736.9,1,97.76,207.35,0.0001
MKT000002113,2023-04-03,CMP00204,CH04,1539.44,15588.1,106,73.24,14.52,0.0077
MKT000002114,2023-05-21,CMP00139,CH03,265.2,3194.95,38,98.04,6.98,0.0049
MKT000002115,2023-03-11,CMP00181,CH01,1969.22,6834.48,25,101.51,78.77,0.0018
MKT000002118,2023-08-21,CMP00109,CH05,1645.17,8605.71,30,86.98,54.84,0.0033
MKT000002120,2023-12-21,CMP00206,CH04,674.92,4774.16,24,91.82,28.12,0.002
MKT000002123,2023-03-31,CMP00121,CH05,2936.69,12803.92,45,71.81,65.26,0.0038
MKT000002132,2023-06-28,CMP00132,CH04,1000.72,4923.05,21,93.48,47.65,0.0041
MKT000002139,2023-02-03,CMP00196,CH03,626.86,1956.53,15,57.16,41.79,0.001
MKT000002141,2023-03-07,CMP00133,CH03,490.63,7430.59,54,101.98,9.09,0.0129
MKT000002145,2023-03-26,CMP00217,CH01,2176.76,7095.18,25,115.97,87.07,0.0015
MKT000002148,2023-04-27,CMP00027,CH02,131.65,2288.0,4,122.01,32.91,0.0004
MKT000002155,2023-05-08,CMP00148,CH02,303.99,4042.06,9,100.09,33.78,0.0019
MKT000002162,2023-12-03,CMP00150,CH03,180.82,2108.07,19,85.63,9.52,0.0169
MKT000002168,2023-09-05,CMP00027,CH02,91.64,539.27,1,81.54,91.64,0.0002
MKT000002176,2023-06-09,CMP00135,CH02,199.53,1034.53,0,118.2,199.53,0.0001
MKT000002177,2023-02-09,CMP00006,CH04,3926.31,9787.36,32,72.58,122.7,0.0046
MKT000002179,2023-11-02,CMP00034,CH04,548.58,408.11,4,76.54,137.15,0.0004
MKT000002180,2023-09-29,CMP00177,CH04,1741.37,2508.6,7,66.36,248.77,0.0006
MKT000002182,2023-12-10,CMP00268,CH01,3102.68,10072.61,56,101.3,55.41,0.0035
MKT000002184,2023-09-25,CMP00055,CH03,907.54,5672.36,31,75.85,29.28,0.0023
