SpendID,SpendDate,CampaignID,ChannelID,AdSpend,AttributedRevenue,Conversions,AvgOrderValue,CPA,ConversionRate
MKT000000618,2021-05-17,CMP00236,CH05,1261.62,8501.04,44,33.77,28.67,0.0054
MKT000000620,2022-04-25,CMP00060,CH02,296.35,2533.54,9,75.34,32.93,0.0006
MKT000000625,2022-04-13,CMP00065,CH03,1635.06,22152.96,144,72.67,11.35,0.0182
MKT000000627,2022-01-20,CMP00230,CH01,2794.01,13617.41,84,63.24,33.26,0.0132
MKT000000629,2022-04-04,CMP00065,CH03,1524.74,12203.33,85,77.92,17.94,0.0051
MKT000000630,2022-10-22,CMP00156,CH06,2934.81,4580.11,20,112.74,146.74,0.0029
MKT000000633,2021-03-28,CMP00210,CH06,426.69,2262.15,8,61.58,53.34,0.0035
MKT000000636,2022-08-23,CMP00118,CH01,848.58,2293.61,4,77.47,212.15,0.0011
MKT000000637,2022-12-02,CMP00247,CH04,996.95,2899.73,18,95.61,55.39,0.0012
MKT000000640,2022-12-03,CMP00114,CH05,5415.2,28950.7,176,89.31,30.77,0.0212
MKT000000641,2022-04-15,CMP00274,CH01,1828.26,13260.01,65,78.17,28.13,0.0043
MKT000000642,2021-02-26,CMP00246,CH03,395.83,6815.45,47,67.14,8.42,0.0033
MKT000000643,2021-09-21,CMP00017,CH04,3119.1,5905.7,15,62.61,207.94,0.002
MKT000000646,2021-10-06,CMP00032,CH04,1199.88,3447.32,17,48.46,70.58,0.0051
MKT000000649,2021-01-23,CMP00186,CH04,609.64,3511.49,17,63.32,35.86,0.0046
MKT000000652,2021-01-23,CMP00260,CH03,934.87,6081.46,44,84.26,21.25,0.003
MKT000000653,2021-09-09,CMP00218,CH01,3173.27,15195.5,77,64.46,41.21,0.0113
MKT000000654,2022-12-03,CMP00178,CH01,5060.48,26625.72,147,105.95,34.43,0.0089
MKT000000655,2022-07-29,CMP00263,CH04,450.72,1571.72,8,116.62,56.34,0.0028
MKT000000664,2021-05-25,CMP00025,CH01,2714.43,17403.04,113,53.14,24.02,0.0129
MKT000000667,2022-06-04,CMP00054,CH05,1491.91,8601.69,27,72.59,55.26,0.0024
MKT000000670,2022-01-18,CMP00157,CH01,4422.48,27909.86,146,133.04,30.29,0.0145
MKT000000671,2022-03-27,CMP00183,CH02,1042.03,13860.53,61,64.79,17.08,0.0038
MKT000000674,2022-09-10,CMP00217,CH01,428.22,2018.31,8,73.81,53.53,0.0007
MKT000000676,2021-10-07,CMP00025,CH01,1130.13,7687.35,29,100.68,38.97,0.0022
MKT000000679,2021-06-25,CMP00267,CH05,461.77,2979.14,13,65.84,35.52,0.0014
MKT000000682,2022-01-23,CMP00036,CH03,1705.36,23852.14,215,63.14,7.93,0.0155
MKT000000692,2021-01-11,CMP00124,CH01,1598.65,5368.7,21,57.09,76.13,0.0107
MKT000000694,2022-11-24,CMP00236,CH05,4155.27,25312.26,170,62.56,24.44,0.0107
MKT000000696,2022-10-17,CMP00044,CH03,516.3,749.57,5,86.71,103.26,0.0033
MKT000000697,2022-09-18,CMP00189,CH01,2007.39,8943.25,26,75.71,77.21,0.0119
MKT000000699,2022-03-13,CMP00106,CH04,2260.3,18898.33,55,79.56,41.1,0.0083
MKT000000700,2021-02-27,CMP00175,CH05,649.8,4488.51,30,86.4,21.66,0.0024
MKT000000701,2021-05-14,CMP00142,CH06,2104.27,2809.72,7,77.43,300.61,0.0009
MKT000000703,2022-12-17,CMP00246,CH03,494.41,3752.01,14,71.58,35.32,0.0035
MKT000000705,2022-09-16,CMP00248,CH01,2859.83,12615.67,51,88.18,56.08,0.0061
MKT000000707,2022-06-28,CMP00195,CH05,1680.68,11557.02,61,111.73,27.55,0.0042
MKT000000709,2022-11-14,CMP00056,CH04,1727.96,6754.5,34,114.15,50.82,0.0128
MKT000000713,2021-09-05,CMP00157,CH01,1287.09,8564.21,20,65.47,64.35,0.0045
MKT000000718,2021-07-01,CMP00162,CH01,1865.63,3865.01,15,92.88,124.38,0.002
MKT000000722,2022-05-11,CMP00052,CH04,742.3,3520.25,14,75.11,53.02,0.0008
MKT000000723,2021-04-04,CMP00074,CH01,1641.34,5901.45,22,80.36,74.61,0.0016
MKT000000725,2021-09-21,CMP00250,CH03,582.79,7331.4,56,77.94,10.41,0.0047
MKT000000726,2021-01-16,CMP00162,CH01,1115.38,2994.35,20,92.56,55.77,0.0012
MKT000000727,2021-12-25,CMP00023,CH05,4434.55,48536.21,257,121.67,17.26,0.0261
MKT000000728,2021-01-21,CMP00100,CH01,880.96,9572.71,40,75.4,22.02,0.0031
MKT000000731,2021-01-13,CMP00110,CH06,794.88,902.47,5,58.04,158.98,0.0006
MKT000000734,2022-12-12,CMP00076,CH02,111.36,2163.84,8,90.82,13.92,0.0035
MKT000000735,2022-07-19,CMP00014,CH03,841.06,4342.13,36,101.27,23.36,0.0063
MKT000000737,2021-02-18,CMP00250,CH03,415.67,2189.7,12,66.25,34.64,0.0012
MKT000000738,2021-04-02,CMP00071,CH04,698.92,4096.4,18,86.33,38.83,0.0011
MKT000000739,2021-04-02,CMP00028,CH05,1304.44,9700.71,40,89.94,32.61,0.0118
MKT000000742,2022-07-12,CMP00157,CH01,1737.16,13363.78,96,70.44,18.1,0.0667
MKT000000744,2022-08-24,CMP00230,CH01,336.61,1365.61,1,35.59,336.61,0.0001
MKT000000749,2021-03-13,CMP00087,CH06,725.8,845.56,5,66.96,145.16,0.0005
MKT000000750,2021-07-17,CMP00106,CH04,969.97,712.75,1,77.15,969.97,0.0001
MKT000000752,2022-06-12,CMP00240,CH03,297.23,3214.94,27,94.09,11.01,0.0024
MKT000000755,2022-10-19,CMP00080,CH01,1860.98,3002.35,16,99.82,116.31,0.0039
MKT000000756,2022-01-09,CMP00131,CH04,404.41,2176.21,13,96.35,31.11,0.0009
MKT000000763,2021-08-03,CMP00044,CH03,275.09,1620.0,7,66.49,39.3,0.0016
MKT000000764,2021-02-26,CMP00132,CH04,814.84,2970.8,15,47.96,54.32,0.0012
MKT000000765,2021-05-09,CMP00176,CH05,888.4,3320.57,19,79.21,46.76,0.002
MKT000000766,2022-05-19,CMP00135,CH02,133.98,1543.19,6,66.67,22.33,0.003
MKT000000767,2022-07-11,CMP00241,CH05,1541.82,9684.43,43,81.16,35.86,0.0034
MKT000000768,2022-02-01,CMP00100,CH01,415.19,1924.66,6,91.27,69.2,0.0037
MKT000000769,2021-05-09,CMP00016,CH01,2131.68,12559.42,58,115.02,36.75,0.0047
MKT000000771,2022-10-15,CMP00226,CH02,119.13,464.55,0,57.39,119.13,0.0001
MKT000000773,2021-05-15,CMP00051,CH04,3239.2,16245.92,63,109.88,51.42,0.0055
MKT000000774,2022-01-09,CMP00131,CH04,2316.92,4443.45,32,75.49,72.4,0.0093
MKT000000775,2021-06-11,CMP00250,CH03,235.73,953.52,7,90.79,33.68,0.0008
MKT000000776,2022-12-04,CMP00222,CH06,5447.04,5558.09,28,69.72,194.54,0.0027
MKT000000777,2022-11-27,CMP00047,CH05,1960.49,10942.88,64,93.65,30.63,0.0052
MKT000000781,2021-07-18,CMP00221,CH04,2195.45,7404.8,37,110.99,59.34,0.0029
MKT000000783,2022-06-11,CMP00044,CH03,338.52,2313.84,14,81.95,24.18,0.0016
MKT000000784,2022-01-18,CMP00138,CH04,2351.84,15712.21,73,87.15,32.22,0.0076
MKT000000785,2021-05-28,CMP00158,CH06,875.61,3322.15,15,79.03,58.37,0.0049
MKT000000787,2022-01-29,CMP00028,CH05,1312.91,5902.78,23,116.62,57.08,0.003
MKT000000790,2021-12-05,CMP00217,CH01,11287.68,44885.84,251,96.07,44.97,0.0245
MKT000000792,2021-01-18,CMP00258,CH03,479.13,4132.76,38,86.7,12.61,0.0114
MKT000000799,2021-08-15,CMP00264,CH01,1191.11,4180.01,12,101.64,99.26,0.0018
MKT000000803,2021-09-17,CMP00105,CH01,701.33,3642.53,18,73.89,38.96,0.0011
MKT000000805,2021-09-20,CMP00076,CH02,320.16,1992.73,11,98.05,29.11,0.0008
MKT000000807,2022-09-18,CMP00186,CH04,1267.52,4330.1,21,104.05,60.36,0.0023
MKT000000809,2021-11-19,CMP00228,CH01,886.69,5362.13,19,77.12,46.67,0.0016
MKT000000823,2022-10-14,CMP00070,CH05,933.63,6794.66,42,89.9,22.23,0.0219
MKT000000825,2021-07-11,CMP00262,CH06,1015.17,2701.02,11,92.39,92.29,0.0012
MKT000000826,2021-10-23,CMP00225,CH02,123.49,455.95,1,74.99,123.49,0.0001
MKT000000827,2021-09-18,CMP00150,CH03,641.8,3283.25,31,77.31,20.7,0.0023
MKT000000828,2022-11-30,CMP00213,CH02,243.34,723.22,3,96.69,81.11,0.0002
MKT000000830,2022-02-15,CMP00068,CH01,655.74,1988.26,15,67.59,43.72,0.0012
MKT000000832,2022-09-06,CMP00012,CH04,3114.22,15498.8,79,72.16,39.42,0.0112
MKT000000834,2021-09-25,CMP00259,CH02,329.88,1150.18,6,74.13,54.98,0.0004
MKT000000835,2022-06-20,CMP00238,CH04,504.38,1701.16,7,98.04,72.05,0.0007
MKT000000836,2022-08-18,CMP00036,CH03,373.27,4969.35,42,72.86,8.89,0.0033
MKT000000840,2021-07-08,CMP00254,CH01,939.58,4889.25,34,76.48,27.63,0.0062
MKT000000841,2022-11-20,CMP00143,CH04,2869.11,8231.76,38,100.1,75.5,0.0034
MKT000000845,2022-11-01,CMP00248,CH01,4720.13,18557.07,84,47.57,56.19,0.074
MKT000000846,2022-04-29,CMP00140,CH01,1971.7,3346.04,16,60.75,123.23,0.0013
MKT000000850,2022-02-04,CMP00167,CH03,1005.31,4793.45,40,68.98,25.13,0.0024
MKT000000856,2022-09-04,CMP00029,CH01,1262.67,8809.05,54,90.72,23.38,0.0058
MKT000000858,2022-04-25,CMP00277,CH01,2527.34,12580.27,54,92.55,46.8,0.0031
MKT000000860,2021-02-12,CMP00244,CH03,257.33,4480.93,29,115.63,8.87,0.0041
MKT000000861,2022-08-25,CMP00017,CH04,1191.13,8216.41,28,56.62,42.54,0.0028
MKT000000863,2022-06-21,CMP00034,CH04,1941.9,7251.75,32,77.0,60.68,0.0057
MKT000000864,2022-08-16,CMP00138,CH04,809.31,6578.85,27,77.24,29.97,0.0022
MKT000000866,2021-09-04,CMP00014,CH03,316.93,2120.21,12,73.96,26.41,0.0044
MKT000000867,2022-08-30,CMP00020,CH04,1031.45,4284.6,7,82.03,147.35,0.0008
MKT000000870,2022-11-02,CMP00182,CH02,547.13,6960.09,28,63.89,19.54,0.0041
MKT000000871,2021-06-27,CMP00118,CH01,658.82,3137.28,10,85.36,65.88,0.0014
MKT000000872,2022-09-27,CMP00094,CH01,837.84,1450.69,7,97.2,119.69,0.0004
MKT000000873,2021-05-06,CMP00257,CH06,1149.21,2198.61,10,78.7,114.92,0.0013
MKT000000874,2021-10-18,CMP00245,CH01,241.08,1141.94,1,59.53,241.08,0.0002
MKT000000876,2022-02-17,CMP00147,CH01,693.87,4808.34,30,79.88,23.13,0.0019
MKT000000880,2022-04-04,CMP00089,CH03,597.99,3905.27,14,91.9,42.71,0.0009
MKT000000882,2021-12-22,CMP00188,CH06,3065.89,12741.0,59,60.24,51.96,0.0067
MKT000000883,2022-03-09,CMP00193,CH01,4658.99,11551.21,54,88.93,86.28,0.0331
MKT000000885,2022-10-29,CMP00168,CH01,1211.64,7590.12,42,64.5,28.85,0.0036
MKT000000887,2021-11-25,CMP00218,CH01,5239.55,28261.6,126,117.52,41.58,0.0083
MKT000000888,2022-04-02,CMP00124,CH01,3273.68,26206.53,169,52.08,19.37,0.0231
MKT000000889,2021-01-23,CMP00170,CH02,386.05,2843.18,22,65.11,17.55,0.0017
MKT000000890,2022-10-21,CMP00252,CH04,185.17,669.5,3,118.07,61.72,0.0003
MKT000000897,2021-08-02,CMP00273,CH05,3690.24,22623.54,90,63.16,41.0,0.0155
MKT000000900,2021-04-03,CMP00105,CH01,455.96,2198.98,9,76.27,50.66,0.0012
MKT000000901,2021-01-24,CMP00026,CH02,138.62,1014.42,6,34.23,23.1,0.0004
MKT000000903,2022-02-20,CMP00110,CH06,4322.7,13733.82,74,52.05,58.41,0.0063
MKT000000904,2022-09-17,CMP00044,CH03,214.79,2891.52,19,70.62,11.3,0.0011
MKT000000906,2022-11-09,CMP00002,CH04,1227.28,4726.98,20,127.7,61.36,0.0014
MKT000000908,2021-09-17,CMP00263,CH04,281.36,1521.32,7,101.22,40.19,0.0023
MKT000000913,2022-08-18,CMP00135,CH02,163.22,1621.8,0,123.65,163.22,0.0001
MKT000000914,2021-05-17,CMP00018,CH01,1650.18,11689.66,70,70.15,23.57,0.0058
MKT000000915,2022-01-05,CMP00258,CH03,1174.53,11437.18,96,86.1,12.23,0.0061
MKT000000916,2021-04-26,CMP00222,CH06,2186.28,2980.09,9,65.84,242.92,0.0005
MKT000000917,2021-04-19,CMP00144,CH04,992.7,2452.59,4,60.8,248.18,0.0004
MKT000000918,2021-01-19,CMP00046,CH05,1022.85,3678.27,30,81.73,34.09,0.0079
MKT000000919,2021-02-01,CMP00121,CH05,390.57,2496.96,10,84.99,39.06,0.0014
MKT000000920,2022-08-02,CMP00084,CH04,1364.39,3440.3,18,85.98,75.8,0.0013
MKT000000921,2021-03-15,CMP00134,CH01,2839.52,8185.4,46,82.53,61.73,0.0048
MKT000000922,2021-11-08,CMP00111,CH05,2022.02,23930.12,92,96.08,21.98,0.0124
MKT000000923,2022-04-06,CMP00162,CH01,534.58,2394.84,12,104.18,44.55,0.0007
MKT000000924,2022-10-11,CMP00187,CH04,828.49,2159.54,15,83.38,55.23,0.0028
MKT000000926,2021-09-07,CMP00275,CH05,860.43,8338.56,53,61.96,16.23,0.0036
MKT000000927,2022-08-21,CMP00131,CH04,796.48,3478.86,23,97.23,34.63,0.0038
MKT000000929,2021-06-09,CMP00249,CH02,490.87,4360.54,22,98.04,22.31,0.0027
MKT000000930,2022-07-05,CMP00154,CH01,286.08,829.17,10,100.8,28.61,0.0007
MKT000000933,2021-05-15,CMP00035,CH01,1968.61,5952.8,39,93.55,50.48,0.0068
MKT000000935,2022-04-01,CMP00006,CH04,669.27,3614.95,12,92.64,55.77,0.0012
MKT000000936,2022-12-13,CMP00156,CH06,758.5,2462.53,14,74.36,54.18,0.013
MKT000000937,2021-09-03,CMP00085,CH01,688.45,2355.67,12,103.01,57.37,0.0011
MKT000000939,2021-05-07,CMP00142,CH06,1052.01,5533.07,20,45.45,52.6,0.0046
MKT000000941,2021-12-19,CMP00168,CH01,280.44,1056.71,4,92.16,70.11,0.0004
MKT000000944,2021-06-12,CMP00042,CH04,1010.59,3212.97,9,95.12,112.29,0.0011
MKT000000946,2022-12-19,CMP00038,CH01,2241.26,14436.45,54,114.75,41.5,0.0233
MKT000000947,2021-04-10,CMP00158,CH06,2413.42,10333.76,52,86.35,46.41,0.0068
MKT000000948,2022-01-17,CMP00033,CH04,9551.98,27201.99,132,115.82,72.36,0.0175
MKT000000949,2022-08-19,CMP00091,CH06,3884.01,8445.36,39,67.21,99.59,0.0036
MKT000000950,2022-11-15,CMP00247,CH04,479.63,4394.41,24,77.7,19.98,0.0023
MKT000000953,2021-04-18,CMP00012,CH04,1208.19,6149.39,29,111.99,41.66,0.0035
MKT000000954,2022-03-08,CMP00111,CH05,1834.11,16879.98,83,56.19,22.1,0.0141
MKT000000955,2022-06-08,CMP00110,CH06,1922.99,4701.62,29,42.94,66.31,0.0017
MKT000000958,2021-12-22,CMP00255,CH03,555.42,5486.73,33,92.91,16.83,0.0022
MKT000000960,2022-08-27,CMP00252,CH04,2223.02,11540.58,54,73.29,41.17,0.0035
MKT000000961,2022-06-25,CMP00033,CH04,1501.1,3060.51,19,95.79,79.01,0.0066
MKT000000962,2021-11-08,CMP00014,CH03,712.63,5664.62,51,114.47,13.97,0.0063
MKT000000964,2021-12-27,CMP00214,CH03,929.9,5752.39,47,111.38,19.79,0.0026
MKT000000965,2022-09-02,CMP00170,CH02,80.0,1698.7,8,97.8,10.0,0.0022
MKT000000971,2021-08-13,CMP00112,CH01,1142.58,7379.27,34,83.1,33.61,0.0045
MKT000000972,2022-02-11,CMP00081,CH03,2896.98,30085.9,248,84.79,11.68,0.0192
MKT000000973,2022-10-11,CMP00006,CH04,692.68,2291.63,12,74.43,57.72,0.0053
MKT000000974,2022-01-19,CMP00001,CH04,927.67,3200.88,15,80.86,61.84,0.0034
MKT000000975,2022-02-24,CMP00236,CH05,1630.33,7300.82,22,81.73,74.11,0.0022
MKT000000976,2021-10-08,CMP00111,CH05,2738.35,3193.52,10,128.34,273.84,0.0009
MKT000000978,2021-06-11,CMP00004,CH05,1468.09,6339.72,38,55.02,38.63,0.0024
MKT000000979,2021-12-29,CMP00100,CH01,764.85,3736.25,29,50.99,26.37,0.0018
MKT000000980,2022-01-22,CMP00206,CH04,913.97,5675.18,30,48.81,30.47,0.0028
MKT000000982,2021-11-12,CMP00195,CH05,2652.16,13299.81,54,43.68,49.11,0.0079
MKT000000984,2021-04-26,CMP00210,CH06,522.31,1021.98,5,78.97,104.46,0.0018
MKT000000987,2021-07-09,CMP00207,CH01,815.01,2614.89,15,63.88,54.33,0.0019
MKT000000989,2021-03-09,CMP00250,CH03,249.57,900.81,10,104.56,24.96,0.0013
MKT000000990,2021-03-10,CMP00143,CH04,1238.62,5415.67,27,61.09,45.87,0.0088
MKT000000992,2021-09-14,CMP00053,CH04,1256.33,10966.16,71,74.71,17.69,0.0061
MKT000000993,2022-08-14,CMP00165,CH01,993.62,2840.86,18,28.17,55.2,0.0017
MKT000000995,2021-03-06,CMP00143,CH04,2271.99,8954.53,31,61.27,73.29,0.0017
MKT000000999,2022-01-03,CMP00117,CH02,223.53,2308.02,12,65.3,18.63,0.0012
MKT000001001,2021-06-15,CMP00153,CH03,617.55,5085.44,32,84.45,19.3,0.0029
MKT000001002,2022-10-02,CMP00116,CH04,1161.31,6682.55,38,104.47,30.56,0.0043
MKT000001004,2022-02-19,CMP00089,CH03,524.09,9129.95,46,110.93,11.39,0.0042
MKT000001007,2022-04-30,CMP00135,CH02,243.27,1428.16,6,71.27,40.55,0.0011
MKT000001011,2022-10-21,CMP00014,CH03,434.34,994.88,7,91.6,62.05,0.0014
MKT000001013,2021-12-12,CMP00010,CH01,1879.27,19850.26,68,61.63,27.64,0.0149
MKT000001015,2021-09-05,CMP00115,CH01,1053.76,3311.06,19,74.62,55.46,0.0032
MKT000001017,2021-12-29,CMP00273,CH05,5662.84,38169.94,161,115.11,35.17,0.0182
MKT000001018,2021-08-26,CMP00012,CH04,1696.74,4586.04,22,45.89,77.12,0.0015
MKT000001026,2021-05-13,CMP00076,CH02,721.94,6711.64,29,77.8,24.89,0.0023
MKT000001028,2022-06-19,CMP00151,CH01,1399.47,9484.06,59,96.98,23.72,0.0075
MKT000001029,2021-12-10,CMP00186,CH04,1160.16,1816.0,15,70.79,77.34,0.0016
MKT000001032,2021-09-29,CMP00194,CH05,1146.53,3655.71,14,66.38,81.9,0.001
MKT000001033,2021-09-21,CMP00163,CH04,1118.79,6420.06,26,95.18,43.03,0.0056
MKT000001034,2022-09-19,CMP00157,CH01,399.79,1029.5,5,107.19,79.96,0.0004
MKT000001035,2021-05-19,CMP00103,CH05,1315.58,7477.1,34,67.15,38.69,0.002
MKT000001037,2022-07-28,CMP00065,CH03,1038.39,6600.96,44,96.23,23.6,0.004
MKT000001038,2022-01-21,CMP00049,CH01,930.01,4230.67,25,79.56,37.2,0.0027
MKT000001039,2021-07-29,CMP00229,CH04,1153.9,1983.79,7,69.66,164.84,0.0006
MKT000001040,2022-05-21,CMP00247,CH04,676.77,1252.4,5,110.49,135.35,0.0007
MKT000001041,2022-08-11,CMP00032,CH04,1871.78,9606.5,49,62.76,38.2,0.0079
MKT000001044,2021-06-06,CMP00099,CH02,293.74,3855.04,11,95.94,26.7,0.0017
MKT000001046,2021-09-25,CMP00125,CH04,6384.78,27324.09,130,69.57,49.11,0.0072
MKT000001048,2021-10-09,CMP00084,CH04,1407.69,7726.68,36,106.65,39.1,0.0033
MKT000001049,2022-11-05,CMP00117,CH02,480.65,2325.05,15,52.9,32.04,0.0021
MKT000001051,2022-07-09,CMP00040,CH01,781.35,4460.91,24,67.93,32.56,0.0035
MKT000001052,2021-10-12,CMP00256,CH06,1989.15,6924.61,31,65.35,64.17,0.0025
MKT000001054,2022-06-30,CMP00080,CH01,1529.36,4073.63,13,52.08,117.64,0.0008
MKT000001057,2022-05-24,CMP00024,CH04,1920.9,1069.37,4,74.86,480.22,0.0004
MKT000001060,2022-10-16,CMP00161,CH01,5889.04,30354.47,179,44.35,32.9,0.0203
MKT000001063,2021-11-06,CMP00262,CH06,2702.16,2238.58,7,64.73,386.02,0.0006
MKT000001067,2022-10-31,CMP00085,CH01,1435.74,5727.06,36,50.32,39.88,0.0043
MKT000001068,2022-06-19,CMP00147,CH01,1576.05,2178.53,14,79.42,112.57,0.0109
MKT000001070,2021-04-04,CMP00254,CH01,5764.52,43038.39,201,74.2,28.68,0.08
MKT000001071,2022-11-18,CMP00016,CH01,527.3,1239.48,8,83.84,65.91,0.0009
MKT000001074,2021-11-21,CMP00251,CH04,1563.18,7726.32,32,79.52,48.85,0.0018
MKT000001077,2021-04-29,CMP00243,CH03,364.16,4476.89,21,80.73,17.34,0.0012
MKT000001079,2021-11-20,CMP00174,CH05,2842.64,11268.98,64,83.78,44.42,0.0121
MKT000001080,2022-12-17,CMP00260,CH03,896.13,3205.12,14,98.97,64.01,0.0082
MKT000001082,2022-06-18,CMP00261,CH03,888.43,4159.84,25,94.38,35.54,0.0015
MKT000001083,2022-12-29,CMP00155,CH03,930.94,8239.96,61,72.58,15.26,0.0083
MKT000001086,2022-06-05,CMP00164,CH06,2975.08,10259.7,39,65.89,76.28,0.0162
MKT000001088,2021-09-04,CMP00021,CH01,546.85,557.45,1,73.22,546.85,0.0001
MKT000001093,2021-10-11,CMP00135,CH02,116.58,1426.23,6,84.11,19.43,0.0004
MKT000001094,2022-12-16,CMP00113,CH03,191.13,1141.08,5,84.85,38.23,0.0004
MKT000001095,2021-09-24,CMP00090,CH03,193.79,1930.46,26,88.69,7.45,0.0021
MKT000001096,2021-08-27,CMP00207,CH01,1203.04,2751.39,12,55.28,100.25,0.0009
MKT000001099,2021-08-17,CMP00205,CH03,483.26,4788.55,40,85.68,12.08,0.0052
MKT000001102,2022-01-12,CMP00015,CH02,246.9,1559.51,6,51.6,41.15,0.001
MKT000001107,2021-08-02,CMP00206,CH04,2902.71,18714.81,71,76.71,40.88,0.0155
MKT000001110,2021-03-28,CMP00052,CH04,1196.63,4252.41,17,93.23,70.39,0.0024
MKT000001115,2021-11-08,CMP00152,CH01,914.68,3627.78,8,40.45,114.33,0.0032
MKT000001117,2022-08-02,CMP00193,CH01,1508.06,7926.14,28,41.76,53.86,0.0019
MKT000001120,2021-04-05,CMP00036,CH03,314.98,2591.84,26,77.7,12.11,0.0055
MKT000001121,2022-04-11,CMP00162,CH01,614.11,4114.94,23,97.72,26.7,0.0015
MKT000001122,2022-11-30,CMP00280,CH01,2320.7,10374.76,42,70.76,55.25,0.0044
MKT000001123,2021-02-21,CMP00118,CH01,2717.1,16133.91,67,71.4,40.55,0.0065
MKT000001124,2021-09-28,CMP00234,CH02,159.98,2798.11,14,45.78,11.43,0.0011
MKT000001125,2021-01-24,CMP00238,CH04,1159.95,2573.78,11,71.3,105.45,0.0008
MKT000001126,2022-08-16,CMP00118,CH01,637.7,3106.18,18,113.56,35.43,0.0015
MKT000001127,2021-09-03,CMP00156,CH06,1349.25,2917.05,12,75.02,112.44,0.004
MKT000001129,2022-01-25,CMP00155,CH03,310.3,736.37,1,92.26,310.3,0.0006
MKT000001130,2021-11-02,CMP00011,CH02,219.89,2882.98,9,84.33,24.43,0.0005
MKT000001134,2022-02-25,CMP00154,CH01,1365.01,3202.36,17,91.38,80.29,0.0098
MKT000001137,2022-01-15,CMP00264,CH01,2157.22,14048.77,67,91.78,32.2,0.0075
MKT000001138,2022-05-31,CMP00215,CH04,808.32,2992.58,19,98.96,42.54,0.0021
MKT000001142,2022-02-12,CMP00223,CH04,1246.14,8777.96,30,78.57,41.54,0.0033
MKT000001145,2022-03-09,CMP00136,CH01,1474.03,9378.0,46,87.76,32.04,0.0172
MKT000001146,2022-12-02,CMP00130,CH04,3050.93,15690.16,56,99.84,54.48,0.0043
MKT000001147,2022-06-21,CMP00016,CH01,2515.81,11698.54,51,96.56,49.33,0.015
MKT000001148,2022-03-26,CMP00104,CH01,2149.48,11620.35,61,77.72,35.24,0.0051
MKT000001149,2022-12-10,CMP00209,CH04,832.15,1033.5,4,64.66,208.04,0.0007
MKT000001150,2021-12-02,CMP00189,CH01,4960.85,21987.45,117,41.71,42.4,0.0125
MKT000001153,2021-10-26,CMP00169,CH03,573.62,7494.7,58,83.53,9.89,0.0043
MKT000001154,2021-11-21,CMP00090,CH03,445.81,2869.52,18,83.83,24.77,0.0071
MKT000001158,2022-03-21,CMP00088,CH01,1682.89,7022.52,27,80.86,62.33,0.002
MKT000001160,2021-11-05,CMP00019,CH03,677.22,4297.31,21,97.39,32.25,0.0045
MKT000001166,2022-04-03,CMP00228,CH01,3071.82,6310.62,30,44.26,102.39,0.0062
MKT000001167,2022-08-08,CMP00208,CH01,649.97,2481.1,15,60.53,43.33,0.002
MKT000001169,2021-03-30,CMP00182,CH02,287.28,3785.58,16,56.44,17.96,0.0014
MKT000001171,2021-06-17,CMP00154,CH01,644.94,2492.65,10,73.03,64.49,0.0008
MKT000001172,2022-01-28,CMP00022,CH03,879.87,4850.91,43,47.56,20.46,0.0029
MKT000001173,2021-01-23,CMP00183,CH02,521.51,2965.93,14,44.14,37.25,0.001
MKT000001175,2022-03-18,CMP00142,CH06,1867.29,1925.5,5,73.52,373.46,0.0009
MKT000001180,2021-10-09,CMP00112,CH01,1060.65,3886.85,11,82.89,96.42,0.0032
MKT000001184,2021-07-23,CMP00239,CH04,1204.74,5731.56,32,86.69,37.65,0.0026
MKT000001187,2022-09-30,CMP00251,CH04,1934.15,13293.69,68,94.57,28.44,0.0121
MKT000001188,2021-11-27,CMP00154,CH01,1373.83,3969.5,20,86.24,68.69,0.0018
MKT000001191,2021-04-17,CMP00101,CH05,973.21,2037.87,11,81.24,88.47,0.0022
MKT000001194,2021-03-14,CMP00046,CH05,1244.37,4934.52,25,118.19,49.77,0.008
MKT000001195,2021-06-18,CMP00261,CH03,364.23,4492.83,31,76.99,11.75,0.002
MKT000001196,2022-01-17,CMP00207,CH01,820.09,8801.59,33,116.31,24.85,0.0021
MKT000001197,2021-06-08,CMP00140,CH01,2544.49,11471.12,53,83.1,48.01,0.0037
MKT000001199,2022-06-06,CMP00262,CH06,985.3,4446.87,23,89.18,42.84,0.0017
MKT000001200,2022-04-27,CMP00150,CH03,179.52,2639.37,10,93.61,17.95,0.0053
MKT000001203,2022-04-11,CMP00101,CH05,5735.44,43749.74,238,104.14,24.1,0.0147
MKT000001204,2022-09-09,CMP00243,CH03,118.09,1149.05,6,96.7,19.68,0.0067
MKT000001206,2021-05-26,CMP00108,CH01,6944.65,44522.71,238,77.21,29.18,0.0255
MKT000001207,2022-11-29,CMP00147,CH01,2145.4,15392.18,91,89.39,23.58,0.0077
MKT000001210,2021-06-26,CMP00130,CH04,1153.45,6371.66,26,66.18,44.36,0.0032
MKT000001211,2022-12-02,CMP00164,CH06,2210.06,7404.03,35,62.0,63.14,0.0162
MKT000001212,2021-02-06,CMP00239,CH04,1256.39,2028.91,2,90.14,628.19,0.0001
MKT000001217,2022-09-02,CMP00228,CH01,2392.13,18826.16,90,90.35,26.58,0.0264
MKT000001220,2021-08-10,CMP00091,CH06,859.16,2762.49,20,76.7,42.96,0.0079
