CustomerID,CustomerName,Gender,Age,Country,City,Segment,SignupDate,MarketingOptIn,LoyaltyTier
CUS000320,Customer 320,Male,70,SPAIN,Madrid,New,2018-12-30,Yes,NONE
CUS000321,Customer 321,Male,26,Holland,Utrecht,Returning,2022-08-02,Yes ,Silver
CUS000322,Customer 322,Male,69,DE,Hamburg,RETURNING,2024-02-11,No,Silver
CUS000323,Customer 323,Male,61,HOLLAND,AMSTERDAM,New,2021-11-06,No,None
CUS000324,Customer 324,Female,21,Italy,bologna,New,2019-04-08,YES,Silver
CUS000325,Customer 325 ,Male,68,spain,Seville,New,2023-10-07,Yes,None
CUS000326,Customer 326,Male,50,Germany,Hamburg,NEW,2020-11-04,Yes,None
CUS000327,Customer 327,Female,19,Holland,Amsterdam,NEW,2018-11-11,yes,Silver
CUS000328,Customer 328,Male,75,France,Toulouse,Returning,2022-04-03,Yes, Gold
CUS000329,Customer 329,female,43,FR,Lyon,Returning,2022-06-26,No,Silver
CUS000330,Customer 330,MALE,37,ITALIA,Naples,NEW,2019-05-08,Yes,Silver
CUS000331,customer 331,female,29,España, Seville,Returning,2022-11-19,Yes,None
CUS000332,Customer 332,FEMALE,44,belgium,Ghent,New,2021-09-11,yes, Gold
CUS000333,Customer 333,Female,28,DE,Hamburg,New ,2022-04-15,No,Silver
CUS000334,Customer 334,Male,61,Spain,SEVILLE,Returning,2021-06-14,yes,None
CUS000335,Customer 335,Female,56,Germany,Hamburg,RETURNING,2021-05-18,Yes,NONE
CUS000336,Customer 336,female,73,Italy,Naples,New,2018-01-06,Yes,Silver
CUS000337,Customer 337,Female,21,ES,Seville,New,2018-11-30,NO,none
CUS000338,Customer 338,Male,51,netherlands,Amsterdam,New,2022-08-04,Yes,Silver
CUS000339,Customer 339,female,30,Germany,Cologne ,New ,2024-08-27,Yes,None
CUS000340,Customer 340,MALE,23,Belgique,BRUSSELS,New,2018-10-16,No,Silver
CUS000341,Customer 341,Male,73,Netherlands,Utrecht,VIP,2022-11-18,Yes,None
CUS000342,Customer 342,Male,23,ITALY,MILAN,new,2020-05-11,Yes,NONE
CUS000343,Customer 343,Female,35,DE, Frankfurt,returning,2019-04-06,Yes,Silver
CUS000344,Customer 344,Male,25, Netherlands,The Hague ,VIP,2020-02-20,No,Silver
CUS000345,Customer 345,female,59,italy,Rome ,New,2018-03-15,Yes ,Silver
CUS000346,Customer 346,Female,50,France,Lyon ,New,2018-11-09,Yes,Silver
CUS000347,Customer 347,Male,28,Belgium, Bruges,Returning,2018-04-21,Yes,Silver
CUS000348, Customer 348, Male,52,italy,milan,Returning,2018-02-28,Yes,None
CUS000349,Customer 349,Female,73,ITALY,Turin,Returning,2022-11-08,Yes,Silver
CUS000350,customer 350,Female,33,Austria,Salzburg,Returning,2019-04-04,Yes,Gold
CUS000351,Customer 351,Female,74,españa,Madrid,New,2019-02-03,No,Gold
CUS000352,Customer 352, Male,32,IT,Turin,new,2018-12-14,Yes ,None
CUS000353,CUSTOMER 353,male,28,Spain,Valencia,Returning,2024-06-16,Yes,None
CUS000354,Customer 354,Female,39,France,toulouse,new,2022-10-14,No,None
CUS000355,Customer 355,Male,68,Germany,Munich,VIP,2023-12-22,Yes,Platinum
CUS000356,Customer 356,Male,24,netherlands, Rotterdam, Returning,2023-05-04,No,NONE
CUS000357,Customer 357,Female,55,DEUTSCHLAND,frankfurt,Returning,2024-02-21,NO,none
CUS000358,Customer 358,Male,71,Germany,Frankfurt,Returning,2019-05-23,Yes,Silver
CUS000359,Customer 359,Female,34,Netherlands, Rotterdam,returning,2019-09-27,NO,Gold
CUS000360,Customer 360,Female,68,Austria,Linz,Returning,2024-08-31,No,Gold
CUS000361,Customer 361,FEMALE,75,Netherlands ,Rotterdam,Returning,2019-08-30,No,Silver
CUS000362,Customer 362, Female,31,ES,valencia,returning,2022-03-19,Yes,None 
CUS000363,Customer 363,Female ,52,Netherlands , The Hague,New,2024-10-11,Yes ,None
CUS000364,CUSTOMER 364,Male,49,ES,Bilbao ,New,2022-12-15,No,Gold
CUS000365,Customer 365,male,57,Germany,Berlin,Returning,2019-12-18,Yes,Gold
CUS000366, Customer 366,Male ,18,France,Toulouse, Returning,2022-04-06,Yes,None
CUS000367,Customer 367,Female,50,Italy,Rome,Returning,2023-12-28,Yes,none
CUS000368,Customer 368,Male,51,Spain,Valencia,New,2021-08-03,Yes,None
CUS000369,CUSTOMER 369,FEMALE,49,Germany,Cologne ,New,2019-09-24,No ,Gold
CUS000370,Customer 370,Female,46,Germany ,Cologne,New,2024-08-18,Yes,None
CUS000371,Customer 371,Male,19,France,Lyon,New,2021-05-25,Yes,Platinum
CUS000372,Customer 372,Female,28,Germany,Frankfurt ,New,2022-03-21,Yes,Platinum
CUS000373,Customer 373,Male,65,Austria,linz,New,2018-03-18,Yes,None
CUS000374, Customer 374,Male,32,France,toulouse,VIP,2021-08-11,Yes,silver
CUS000375,Customer 375,Female,29,France,Lyon,Returning,2022-02-26,Yes,Silver
CUS000376,CUSTOMER 376,Female,70,España,Madrid,Returning,2024-03-25,No, None
CUS000377,CUSTOMER 377,female,43,Netherlands,THE HAGUE,New,2021-07-12,Yes,None
CUS000378,Customer 378,Male,32,Austria,Salzburg,Returning,2023-02-19,No,SILVER
CUS000379,Customer 379,Female,20,Spain,Madrid, Returning,2024-12-26,Yes,None
CUS000380,Customer 380,Male,61,Italy,Milan,New,2023-08-14,No,platinum
CUS000381,Customer 381,Male,75,Spain,Valencia,Returning ,2024-04-01,Yes,None
CUS000382,CUSTOMER 382,female,26,Germany,Cologne,New,2022-08-20,Yes,none
CUS000383,Customer 383,Male,54,Germany,frankfurt,New,2019-01-17,Yes ,None
CUS000384,Customer 384,Female,56,Netherlands,The Hague,New,2021-12-13,Yes,None
CUS000385,Customer 385,Male ,46,belgium,Ghent ,NEW,2018-10-14,No,Silver
CUS000386,Customer 386,male,53,Netherlands,Eindhoven,Returning,2019-03-20,No,None
CUS000387,Customer 387,Male,61,Netherlands,The Hague, New,2019-11-05,No ,Platinum
CUS000388,customer 388,MALE,24,netherlands,Utrecht,NEW,2020-10-18,Yes,None
CUS000389,Customer 389,Female,48,Holland,Eindhoven,New,2020-03-08,Yes,None
CUS000390,Customer 390,Male,59,germany,Frankfurt,New,2024-01-13,YES,Gold
CUS000391,Customer 391,male,68,Belgium,Brussels,returning,2023-05-19,Yes,None
CUS000392,Customer 392 ,Female,69, Spain,Bilbao,Returning,2019-04-22,Yes,Gold
CUS000393,Customer 393,FEMALE,57,Germany,Cologne,Returning,2022-07-15,No,Silver
CUS000394,Customer 394,Female ,75,Germany,Munich ,Returning,2024-06-29,No,Silver
CUS000395,Customer 395,Female,25,France,Toulouse, Returning,2021-02-14,No,None
CUS000396,Customer 396,Male,22,BELGIUM,bruges,New,2021-10-20,Yes, None
CUS000397,Customer 397 ,male,46,Germany,Cologne,Returning,2021-02-27,YES,Silver
CUS000398,Customer 398,Female,25,AUSTRIA,Graz,NEW,2024-07-27,No,Silver
CUS000399,Customer 399,Male,27,Germany,Frankfurt,Returning,2023-12-01,No ,None
CUS000400,Customer 400,Male,49,Spain ,Barcelona,RETURNING,2018-08-04,No,Silver
CUS000401,Customer 401,Female,44,Spain,Barcelona ,New,2020-05-11,Yes,Gold
CUS000402,Customer 402,Male,20,Italia,Turin,NEW,2021-10-20,Yes,Platinum
CUS000403,Customer 403,Female,74,GERMANY,Cologne,returning,2019-09-04,Yes,None
CUS000404,Customer 404,Female ,65,AT, Innsbruck,VIP,2018-10-20,yes,None
CUS000405,Customer 405 ,male,23,FR,Toulouse,Returning,2024-08-30,Yes,Silver
CUS000406,Customer 406 ,Male,41,Italy,Turin,New,2022-10-30,No,None
CUS000407,customer 407,Male,56,Spain,Barcelona,New,2021-09-29,Yes,Silver
CUS000408,Customer 408,Male,55,Italy,milan,New,2019-03-12,yes,Silver
CUS000409,Customer 409,Male,74,France,Nice,Returning,2024-04-23,YES,None
CUS000410,Customer 410,Male,61, Italia,Bologna ,New,2022-03-31,No ,Silver
CUS000411,customer 411,Female,45,Italy,Turin,Returning,2020-01-10,Yes,None
CUS000412,Customer 412,Female,72,Italy,Naples,Returning,2021-12-10,Yes,None
CUS000413,Customer 413,female,35,Italy,Bologna,VIP,2019-10-07,no,GOLD
CUS000414,Customer 414,Female,22,Italy,TURIN,Returning,2024-07-25,No, None
CUS000415,Customer 415,Female,42,Netherlands,Eindhoven,New,2019-04-02,NO,Gold
CUS000416,Customer 416,Male,71,IT,Turin,Returning,2018-01-24,yes,none
CUS000417,Customer 417,Male,36,IT,Milan,RETURNING,2023-06-06,No,None
CUS000418,Customer 418,MALE,74,Belgium,Brussels, New,2023-05-14,Yes,None
CUS000419, Customer 419,Female,35,Germany,COLOGNE,Returning,2024-09-19,Yes,Silver
CUS000420,Customer 420,FEMALE,21,France,Toulouse,new,2019-02-26,Yes,None
CUS000421,Customer 421,Female,74,Germany,Berlin,Returning,2019-12-11,Yes,None
CUS000422,Customer 422,Female,35,France,Paris,New,2023-04-12,No,Silver
CUS000423,Customer 423,Female,55,Italy,BOLOGNA,Returning,2020-12-21,YES,Gold
CUS000424,Customer 424,Female,21,deutschland,Hamburg,VIP,2022-08-10, Yes,None
CUS000425,CUSTOMER 425,FEMALE,69,Germany,Berlin,VIP,2023-01-31,No,Gold
CUS000426,Customer 426,Male,41,Netherlands,Amsterdam,New,2021-03-16,No,Gold
CUS000427,Customer 427,FEMALE,21,Germany,Munich,Returning,2021-05-09,Yes,Gold
CUS000428,Customer 428,MALE,23,France,Paris,Returning,2023-05-31,YES,Gold
CUS000429,Customer 429,Female,68,France,Nice,returning,2022-10-25,No ,None
CUS000430,customer 430,Female,38,France,toulouse,New,2022-02-19,YES,None
CUS000431,Customer 431,Female,58,FR,Marseille,VIP,2024-03-09,Yes,Platinum
CUS000432,Customer 432,Female,42,Germany,Munich,New,2023-08-02, Yes,None
CUS000433,Customer 433,Female,50,Spain,Bilbao,Returning,2024-12-18,Yes,Platinum 
CUS000434,Customer 434, Female,37,es,BILBAO,New ,2022-08-20,Yes,None
CUS000435,Customer 435,female,36,France,Paris,Returning,2024-03-22,No,Silver
CUS000436,Customer 436 ,Female,40,Italy,ROME,Returning,2020-05-17,No,None
CUS000437,Customer 437,Female,62,Spain,Valencia,New,2021-03-24,Yes,None
CUS000438,Customer 438,female,72,Netherlands,Amsterdam ,Returning,2020-04-17,Yes,gold
CUS000439,Customer 439,FEMALE,56,AT,linz,Returning,2019-11-06,No,Gold
CUS000440,Customer 440,Female,23,France,Paris,New,2024-01-12,Yes,None
CUS000441,Customer 441,Female,73,France,Lyon,New,2021-03-07,No,None
CUS000442,customer 442,Female,66,Germany,Cologne,Returning,2022-09-12,No,None
CUS000443,CUSTOMER 443,Male,66,Deutschland,frankfurt,Returning,2021-10-07,Yes,Gold
CUS000444,Customer 444,Female ,74,Spain,Madrid ,New,2021-10-17,Yes,Gold
CUS000445,Customer 445,MALE,68,SPAIN,Bilbao,Returning,2021-04-26,Yes,Silver
CUS000446,Customer 446,Male,44,Spain,Bilbao,NEW,2022-09-14,Yes, None
CUS000447,Customer 447,MALE,22,SPAIN,Valencia,New,2024-06-18,No ,Silver
CUS000448,Customer 448,Female,73,IT,BOLOGNA,VIP,2024-07-23, Yes,Silver
CUS000449,customer 449,Female,44,Spain,Bilbao,New,2023-04-24,Yes,Silver
CUS000450, Customer 450,Female,70,Netherlands,Utrecht,New,2022-06-16,no,NONE
CUS000451,Customer 451,Female,58,GERMANY,Cologne,New,2019-08-29,No,Silver
CUS000452,Customer 452,Male,46,France, Paris,returning,2024-12-13,Yes,None
CUS000453, Customer 453,Male,25,Italy ,Milan,Returning,2021-07-02,Yes,Gold 
CUS000454,Customer 454,Female,29,Germany,Hamburg,New,2020-08-12,Yes ,None
CUS000455,Customer 455,Female,41,España,Seville,New,2024-08-10,no,Silver
CUS000456,CUSTOMER 456,Male,44,ES,bilbao,New,2018-05-07,No,none
CUS000457,Customer 457,Male,19,Germany,Munich,Returning,2020-12-16,Yes,Gold
CUS000458,Customer 458,Female,22,France,PARIS,Returning,2022-01-30,No, Silver
CUS000459,customer 459,Female,52,Netherlands,Amsterdam,New,2023-02-03,no,Silver
CUS000460,Customer 460,Male,64,Italy,Milan,Returning,2021-07-02,Yes,Silver
CUS000461,Customer 461,MALE,19,France,Nice,New,2018-09-20,No,none
CUS000462,Customer 462,Female,62,France,Toulouse, Returning,2022-07-01,No,None
CUS000463,Customer 463,Female,75,Holland,Amsterdam,New,2019-04-17,Yes,GOLD
CUS000464,Customer 464,Female,47,Italia,Milan,New,2018-10-30,YES,None
CUS000465,customer 465,Male,36,Germany,Hamburg,VIP,2020-05-11,Yes,None
CUS000466,Customer 466,Female,26,DE,Frankfurt,vip,2021-09-26,Yes,Silver
CUS000467,Customer 467,Male,60,Spain,Madrid,returning,2018-04-01,No,Silver
CUS000468,CUSTOMER 468,Female,37,Belgium,Ghent,New,2024-11-19,Yes,None
CUS000469,CUSTOMER 469,male,42,France,Marseille,New,2024-12-05,Yes,Silver
CUS000470,Customer 470,Female,30,Belgium,Brussels,New,2018-05-14,Yes,Platinum
CUS000471,Customer 471,Male,67,France,Lyon,new,2022-11-07,Yes,Silver
CUS000472,Customer 472,male,48,Spain,Madrid,New,2019-10-22,yes,none
CUS000473,Customer 473,Female ,54,Germany,Munich,Returning,2022-09-19,No,None
CUS000474,Customer 474,FEMALE,49,ES, Barcelona,New,2022-03-12,No,None 
CUS000475,Customer 475,female,23,Italia,Turin,Returning,2024-08-17,No ,None
CUS000476,CUSTOMER 476,Female,71,NETHERLANDS,Utrecht,New,2022-04-22,Yes,None
CUS000477,Customer 477,Female,62, Spain,Bilbao,returning,2023-04-26,Yes,Silver
CUS000478,Customer 478 ,Female,30,germany,HAMBURG,Returning,2022-03-07,Yes,Silver
CUS000479,Customer 479,Female,67,Belgium,Bruges,New,2020-05-13,Yes,None
CUS000480,Customer 480,Female,59,BELGIUM,Leuven ,New ,2019-03-16,No, Silver
CUS000481,Customer 481, Female,50,be,Leuven,New,2021-01-09,Yes,None
CUS000482,Customer 482,Female,52,Austria,Linz,New,2022-09-16,No ,None
CUS000483,Customer 483,Female,33,FRANCE,Nice,New,2023-07-17,NO,Silver
CUS000484, Customer 484,Female,42,Netherlands,Eindhoven,New,2022-07-25,No ,Platinum
CUS000485,Customer 485,Female,44,Netherlands,The Hague,RETURNING,2020-11-02,No,None
CUS000486,Customer 486,Female,37,Austria,Salzburg,New,2020-10-05,no, None
CUS000487,Customer 487,Female,63,Deutschland,Frankfurt,Returning,2022-04-24,Yes,None
CUS000488,Customer 488,Female,69,Germany,Berlin,New,2018-01-12,no,Silver
CUS000489,Customer 489,Male,45,FR ,Marseille,New,2021-09-14,yes,Gold
CUS000490,Customer 490,Male,47,france,marseille,NEW,2019-05-09,Yes,None
CUS000491,Customer 491,Male,72,France,lyon,Returning,2020-01-22,Yes ,None
CUS000492,Customer 492,Female,56,France,toulouse,VIP,2019-12-07,No,None
CUS000493,Customer 493,MALE,26,France,Lyon,Returning,2022-01-15,Yes,Gold
CUS000494,Customer 494,Male,31, Italy,Milan,New,2018-12-28,Yes,None
CUS000495,Customer 495 ,Male,72,Netherlands,Utrecht,Returning,2024-06-20,Yes,None
CUS000496,Customer 496 ,Male,34,Spain,Bilbao ,New,2023-09-28,YES,SILVER
CUS000497,Customer 497 ,Female,71,France,Nice,VIP,2021-06-14,No,None 
CUS000498,Customer 498,Female,72,GERMANY,hamburg,Returning ,2019-02-11,Yes,SILVER
CUS000499,Customer 499,Male,64,France,lyon,Returning,2020-03-11,No,None
CUS000500,Customer 500,Male,40,Belgium,Brussels,New,2018-11-15,Yes,None
CUS000501,CUSTOMER 501,Female,74,Österreich,Salzburg ,New,2020-04-25,Yes,gold
CUS000502,Customer 502,Male,32,DEUTSCHLAND,Berlin,VIP,2018-07-26,No,Gold
CUS000503,Customer 503,Male,57,DE,Frankfurt,Returning,2023-05-09,Yes,None
CUS000504,customer 504,Male,35,Austria,Salzburg,Returning,2019-08-03,YES,Silver
CUS000505,Customer 505,Female,51,Italy,naples,New,2018-05-07,yes,Silver
CUS000506,Customer 506,Male,56,Germany,Hamburg,VIP,2021-08-26,No,None
CUS000507,Customer 507,Male,39,Belgium,Leuven,NEW,2021-12-20,No,None
CUS000508,Customer 508,Male,58,France,PARIS,New,2021-10-17,No ,None
CUS000509,Customer 509,Female,51,ES, Seville,New,2018-12-28,Yes,Silver
CUS000510,Customer 510,Male,73,Spain,Seville ,Returning,2024-09-16,No,None 
CUS000511,Customer 511,Male,50,Germany,frankfurt,Returning,2022-06-28,No,None
CUS000512,Customer 512,female,20,DE,Frankfurt,VIP,2022-05-19,Yes,NONE
CUS000513,CUSTOMER 513,Female,37,Germany,COLOGNE,New,2022-05-26,Yes,SILVER
CUS000514,Customer 514,Female,64,FRANCE,Marseille ,new,2021-03-06,yes,Silver
CUS000515,Customer 515,Female,47,Austria,Salzburg,New,2021-04-17,NO,None
CUS000516,Customer 516,Female,26,NL,eindhoven,New,2019-01-23,No,None
CUS000517,Customer 517,female,66,España,Bilbao,Returning,2020-04-05,Yes,None
CUS000518,Customer 518,Female,60,Germany,Hamburg,New,2018-09-08,No,None
CUS000519,Customer 519,Female,34,Spain,Madrid,Returning,2021-06-11,No,Silver 
CUS000520,Customer 520 ,Male,35,Netherlands,Eindhoven,Returning,2024-08-12,Yes,None
CUS000521, Customer 521,Male,35,Italy,Bologna,Returning,2023-01-23,No,Silver
CUS000522,Customer 522, Male,59,FRANCE,Paris,New,2018-03-16,Yes,None
CUS000523,Customer 523,Female,19,Italy,Turin,New,2023-03-12,Yes,Silver
CUS000524,Customer 524,Female,37,Netherlands,Eindhoven,New,2021-12-15,No,None
CUS000525,Customer 525,Male,32,Spain,Seville,Returning,2018-10-29,No,Silver
CUS000526,Customer 526,Male,61,France ,Paris,Returning,2018-03-02,Yes ,Silver
CUS000527,Customer 527,Male,40,ES,Barcelona,Returning,2024-06-27,Yes,NONE
CUS000528, Customer 528,Male,75,BE,Antwerp,New,2023-01-23,Yes ,Gold
CUS000529,Customer 529,Male,44,France ,Nice,vip,2022-05-04, Yes,Gold
CUS000530,Customer 530,Female,43,Italy,BOLOGNA,Returning ,2018-04-13,Yes,Silver
CUS000531,Customer 531,Female,29,République française,MARSEILLE,New,2020-03-20,Yes,Silver
CUS000532,Customer 532,Male,42,Germany,Hamburg,Returning ,2019-01-12,Yes,Silver 
CUS000533,customer 533,Male,62,Netherlands,Eindhoven,NEW,2024-08-28,Yes,GOLD
CUS000534,customer 534,Female,45,Italy,Milan,Returning,2024-10-22,No,Platinum
CUS000535,Customer 535,Male,45,italy,Naples,New,2022-03-12,No ,None
CUS000536,Customer 536,Male,59,Italia,bologna,Returning,2020-11-16,Yes,None
CUS000537,customer 537, Male,28,FR,nice,Returning,2018-06-06,Yes,None
CUS000538,Customer 538 ,Female,49,Italy,Turin,Returning,2024-11-06,Yes,None
CUS000539,Customer 539,Male,26,France,Toulouse, VIP,2018-11-11,No,None
CUS000540, Customer 540,Male ,49,österreich,Salzburg,Returning ,2018-10-04,Yes,silver
CUS000541,customer 541,Male,30,France,Toulouse ,returning,2019-05-27,No,None
CUS000542,Customer 542,male,66,italy,Naples,NEW,2018-02-01,Yes,Gold
CUS000543,Customer 543,Female,67, Spain,madrid,New,2022-05-27,Yes,None
CUS000544,Customer 544,Male,55,GERMANY,Cologne,Returning,2018-12-02,No,Silver
CUS000545,Customer 545,Male,27,France,Marseille,Returning,2018-12-07,Yes,SILVER
CUS000546,Customer 546,Male,30,Spain,Madrid,New,2021-11-18,yes,None
CUS000547,Customer 547,Male,40,Netherlands,The Hague,New,2019-11-26,Yes,None
CUS000548,Customer 548,Female,22,Spain ,Valencia,Returning,2022-03-07,no,Gold
CUS000549,CUSTOMER 549,Female,37,Germany,cologne,New,2024-10-30,No,Silver
CUS000550,Customer 550,Male,27,Holland,Eindhoven,RETURNING,2018-11-28,Yes,None
CUS000551,Customer 551,Male,65,netherlands, Eindhoven,VIP,2023-05-14,Yes,None
CUS000552,Customer 552,Male,52,SPAIN,Barcelona, Returning,2018-08-13,Yes, Silver
CUS000553,Customer 553,male,70,Belgique,Bruges,New,2020-03-31,Yes,none
CUS000554,Customer 554,MALE,22,Belgium,Brussels,New,2018-05-02,Yes,None
CUS000555,Customer 555,Male,51,France,Toulouse,New,2020-09-27,no, None
CUS000556,Customer 556,Female,18,Netherlands,The Hague,New,2021-09-20,No,None
CUS000557,Customer 557,Male,57,Netherlands,Eindhoven,New,2020-08-28,No,Gold
CUS000558,Customer 558,Female,40,Netherlands,Eindhoven,new,2022-08-08,Yes,NONE
CUS000559,Customer 559,MALE,44,ES,Valencia,Returning,2022-03-20,Yes,none
CUS000560,Customer 560,Female,59,Italy,MILAN,Returning,2021-02-22,No,Gold
CUS000561,Customer 561,Female ,75,France,Marseille,Returning,2021-08-14,Yes,None
CUS000562,Customer 562,Male,29,spain,BILBAO,New,2019-08-15,Yes, Silver
CUS000563,Customer 563,Male,66,Spain,Barcelona,Returning,2021-01-24,Yes,None
CUS000564,Customer 564,male,50,Germany,Berlin,New,2022-10-11,Yes,None
CUS000565,Customer 565,Male,42,France,Marseille,Returning ,2024-07-07,No,None
CUS000566,Customer 566,Female,27,Austria,Salzburg,new,2023-07-05,Yes ,None
CUS000567,CUSTOMER 567,Female,19,Italy,Bologna ,RETURNING,2019-10-16,No,None
CUS000568,Customer 568 ,Male,53,Italy,Rome,new,2019-04-29,NO,None
CUS000569,CUSTOMER 569,male,20,Belgique,Antwerp,Returning,2022-03-09,No,Platinum
CUS000570,Customer 570,Female,57,Spain,Valencia,New,2021-11-19,No,None
CUS000571,Customer 571,Female,48,Netherlands,AMSTERDAM,New,2018-11-22,Yes,None
CUS000572,Customer 572,Female,69,France,Toulouse,New ,2024-09-15,NO,None
CUS000573,Customer 573,Male,54,France,Marseille,New,2024-06-04,Yes,silver
CUS000574,Customer 574,Female,29,DE,HAMBURG,VIP,2024-08-22,No,Silver
CUS000575,Customer 575,FEMALE,43, Belgium,ghent,New,2019-11-04,No ,None
CUS000576,Customer 576,Female,21,Germany,Munich,New,2020-12-11,Yes,None
CUS000577,Customer 577,male,49,Holland,Rotterdam,New,2023-01-06,no, Silver
CUS000578,customer 578,Male,66, Netherlands,Amsterdam,New,2020-10-02,Yes,None
CUS000579,Customer 579,Male,29,Germany,FRANKFURT,Returning,2023-06-19,Yes,None
CUS000580,Customer 580,Female,47,ITALY, Turin,Returning,2023-06-27,No,Silver
CUS000581,Customer 581 ,Male,23,Germany,Munich ,New,2022-04-27, Yes,NONE
CUS000582,Customer 582,FEMALE,51,FR ,Paris,New,2021-05-01,YES,Silver
CUS000583,Customer 583,Male,53,Austria,Vienna,Returning ,2020-04-22,No,Gold
CUS000584,Customer 584,male,34,Austria,Vienna,Returning,2021-02-11,Yes,Silver
CUS000585,CUSTOMER 585,Male,66,BELGIUM,Bruges,Returning,2023-02-18,Yes,None
CUS000586,Customer 586,Female,75,Germany,Berlin,New,2022-07-31,Yes,None
CUS000587,Customer 587,Male,21,Germany,Munich,New,2023-11-30,Yes,None
CUS000588,Customer 588,Female,42,France,Lyon,New,2018-04-18,YES,SILVER
CUS000589,Customer 589, Male,33,España,Barcelona,Returning,2021-12-07,Yes,None
CUS000590,Customer 590,Male,49,IT ,Bologna,VIP,2021-01-20,Yes,None
CUS000591,Customer 591,Female,54,deutschland,cologne,RETURNING,2022-04-14,Yes,none
CUS000592,Customer 592,Male,20,ITALIA,Turin,New,2019-10-07,Yes,Gold
CUS000593,customer 593,Female,36,Holland,Amsterdam,New,2022-11-17,No,None
CUS000594,CUSTOMER 594,female,42,ES,Madrid,RETURNING,2020-02-15,No,None
CUS000595,Customer 595,Male,56,BE,Bruges,VIP,2019-09-27,No,None
CUS000596,Customer 596,Male,54,Spain,Seville,New,2023-12-08,Yes,None
CUS000597,customer 597,Female,69,italy, Milan,Returning,2018-03-26,No,Silver 
CUS000598,Customer 598,Male,49,Italy,NAPLES,returning,2023-10-03,No,Silver
CUS000599,Customer 599,Male,45,netherlands,The Hague,new,2022-09-30,Yes,None
CUS000600,Customer 600,Female,26,Germany,Hamburg,New,2021-07-09,Yes,silver
CUS000601,Customer 601,Female,52,France,Marseille,Returning,2024-09-10,Yes,Silver
CUS000602,Customer 602,FEMALE,46,Italy,Naples,returning,2021-08-22,No,Gold
CUS000603,Customer 603,FEMALE,58,Belgium,Leuven,New,2018-01-23,Yes,None
CUS000604,Customer 604,FEMALE,57,it,Naples,New,2023-03-26,YES,None
CUS000605,Customer 605,Female,38,france,Marseille,RETURNING,2019-12-26,No,None
CUS000606,Customer 606,Female,67,Spain,Barcelona,New,2022-09-23,NO,gold
